,MRNA,AMGN,IQV,ICLR,VRTX,GILD,REGN,ILMN,CRL,SGEN,ILMN,BIIB,TECH,BNTX,BGNE,EXAS,ALNY,NVAX,QGEN,GH,NTRA,BMRN,INCY,TXG,NTLA,CRSP,BBH,SPY,IBB,XBI,ARKG,FBT,LABU,IDNA,PBE,GNOM,BIB,SBIO,BTEC
2020-05-01,47.93,219.608432017,136.52,154.15,254.9,75.094868528,525.5,305.88,138.59,145.64,305.88,293.09,226.0923206,45.11,140.21,75.65,128.97,17.33,41.67,73.48,35.07,88.12,97.3,78.41,12.62,48.46,145.069077013,276.485635296,120.462332683,90.6132604426,39.5182823707,147.33,33.89,30.8930149185,51.8127,14.0212652768,57.48,36.59,36.7451368048
2020-05-04,50.5,219.541878245,134.06,153.49,264.69,75.3766503986,541.82,308.2,138.35,155.76,308.2,296.52,235.124487227,45.78,137.5,77.43,136.63,18.06,41.42,73.86,36.07,90.36,100.99,77.91,13.89,50.0,147.36116245,277.248246405,124.099119401,95.2022838714,40.8372112428,152.04,38.92,32.0283481553,53.5,14.577522026,60.9,38.49,38.1590628055
2020-05-05,49.34,224.723564774,135.49,151.92,272.33,74.3340574772,574.37,310.25,141.04,165.43,310.25,304.44,244.494490669,50.0,143.5,77.95,141.23,17.78,41.77,77.82,36.31,93.19,98.82,78.17,13.82,52.0,149.334349044,279.809837566,126.520322614,97.2673444144,41.2239648218,154.24,41.44,32.5661375833,54.6,14.9999575824,62.97,39.53,39.4763356546
2020-05-06,48.95,224.942241453,134.01,150.29,270.06,72.7654717306,553.5,315.04,143.66,164.64,315.04,306.78,259.965429544,47.78,144.38,77.9,145.27,17.14,41.91,80.85,35.85,95.0,96.08,78.7,13.85,52.33,149.095174912,277.913086859,126.540250213,97.7561751709,41.4520502658,155.14,42.09,32.8649094878,55.069,15.0598775195,63.32,39.87,39.4175466242
2020-05-07,53.19,221.842737218,135.52,156.04,270.01,72.8969699369,559.83,313.36,156.56,163.26,313.36,314.01,261.82353203,49.32,153.42,82.85,141.45,18.15,42.53,83.95,43.51,92.0,96.47,80.81,13.65,53.49,150.430563819,281.266620325,126.7096348,97.9058172393,41.660302193,155.72,42.33,33.3927398523,55.1916,15.0798508319,63.38,40.03,39.596902988
2020-05-08,59.25,223.259381792,137.65,158.88,271.63,72.7842571887,563.4,309.87,159.56,157.67,309.87,314.02,269.09695994,49.24,156.81,82.01,136.13,18.73,42.83,88.15,43.57,95.2,95.92,82.96,13.64,53.84,152.104782747,285.920503504,127.945145904,99.3324049573,42.8701467223,157.54,44.01,34.2492193116,55.83,15.1507560908,64.7,40.4,40.2415894731
2020-05-11,66.9,230.789465702,138.65,161.08,285.28,75.8932504948,574.11,320.31,164.24,160.96,320.31,328.01,278.109967175,49.98,163.26,83.95,142.43,24.5,42.9,94.72,46.57,96.47,99.33,82.1,15.59,61.29,158.343241372,285.979165897,133.415271681,104.071070454,45.6865061184,163.39,50.67,35.8526285321,58.34,15.9287166072,70.18,42.125,42.1288169891
2020-05-12,62.35,225.531717719,134.8,155.35,276.47,73.2163227236,557.54,321.55,160.96,161.77,321.55,319.77,271.504407789,49.33,158.38,83.35,144.19,39.82,42.74,96.73,46.07,96.16,96.74,82.59,15.89,59.55,155.04463146,280.27913671,130.5755889,101.826439429,44.7642475837,160.72,47.23,35.1554940884,57.25,15.7020195119,67.25,41.33,41.553880201
2020-05-13,65.18,225.170425814,132.47,154.73,277.03,72.3803698407,577.12,323.39,160.89,157.84,323.39,314.96,260.471929838,48.49,160.27,84.59,139.46,40.67,42.85,96.33,46.95,94.68,96.45,80.08,15.75,57.37,155.124356171,275.322164501,129.130838012,99.8012834381,42.7808958964,158.52,44.54,34.6605286334,56.1041,15.2396373308,65.695,39.93,40.5285596551
2020-05-14,64.56,226.26380921,132.37,155.31,277.0,72.5400462341,570.86,322.99,163.0,160.09,322.99,315.82,260.690788733,48.66,163.24,85.43,136.2,38.3,42.29,92.43,45.12,91.79,94.83,78.97,16.35,55.88,154.137762874,278.617035575,128.552937657,98.8834787523,42.1858903902,156.88,43.35,34.3488099464,55.53,15.2695972993,65.21,39.53,40.2256466852
2020-05-15,66.69,229.895743622,134.2,157.03,288.69,71.628951519,576.72,335.0,169.81,160.33,335.0,316.6,265.923505958,49.49,166.26,86.29,139.28,43.63,42.06,97.5,45.23,93.74,96.12,77.95,17.66,61.09,157.127439531,279.897831155,131.771244808,102.425007703,44.5163286228,161.13,47.75,35.240146128,57.0953,15.9177312854,68.36,41.17,41.6535226253
2020-05-18,80.0,223.186463177,138.56,162.17,284.13,70.2200421657,560.28,344.14,171.78,158.95,344.14,315.9,265.406203115,60.17,166.25,83.78,144.87,56.96,42.32,94.42,45.93,95.36,96.46,77.2,18.7,63.98,159.738423812,288.423432272,133.29570609,105.407872932,46.6583484452,163.72,51.93,37.0975114672,58.44,16.4380360724,69.74,42.04,43.1650982017
2020-05-19,71.67,217.673559417,140.86,159.24,282.28,67.9470017425,557.6,342.55,169.88,157.16,342.55,310.08,258.701162412,50.59,168.82,83.09,142.41,53.9,42.25,96.78,45.95,93.89,94.92,78.2,19.44,63.56,157.177267476,285.460981425,130.735009688,102.405055427,46.2220110739,161.8,47.53,35.8127922782,57.06,16.1584096993,67.19,40.98,42.1258277164
2020-05-20,73.47,218.094684009,145.42,164.39,284.62,69.4028747409,576.89,357.73,175.86,155.78,357.73,309.53,268.360798202,53.04,165.8,85.01,143.45,52.81,43.14,96.4,46.53,94.04,98.32,78.0,19.8,66.79,159.280006725,290.310405914,133.42523548,105.36796838,47.7293583563,165.89,51.54,36.7589033089,58.657,16.5588746122,70.0,42.455,43.334490323
2020-05-21,67.05,215.137240846,143.2,164.74,284.63,69.036558309,560.98,349.42,175.23,154.2,349.42,304.46,265.366410588,51.9,164.6,83.18,141.86,50.07,42.93,95.86,45.5,94.85,98.68,76.0,20.57,67.78,156.499607433,288.306107486,131.990448391,104.539948935,47.7789421485,164.25,50.42,36.2808682618,58.23,16.637769196,68.34,42.52,42.8851029895
2020-05-22,69.0,216.716458069,142.9,166.51,284.96,68.8862746447,569.91,354.7,173.61,155.77,354.7,304.53,265.018225982,51.03,159.12,83.59,140.52,46.11,42.99,96.91,45.47,97.51,99.37,74.85,20.99,69.94,157.675546919,288.853623154,132.857298924,105.796942309,49.1474548128,164.94,52.2,36.8584939437,58.5378,16.8674622881,69.58,42.66,43.3045975957
2020-05-26,57.71,212.85933964,143.5,167.7,266.5,68.7359909803,545.21,354.41,171.38,151.73,354.41,295.87,259.298050309,50.88,163.9,80.81,136.43,48.17,43.26,89.04,43.265,103.74,98.68,76.0,19.1,66.34,153.410274887,292.412474996,130.336457719,103.302907837,47.6103572551,162.86,48.47,35.623570072,57.3736,16.6078092274,66.75,42.06,42.4576369893
2020-05-27,52.18,215.165953887,146.82,164.48,278.51,70.351540372,544.01,363.82,174.58,152.97,363.82,301.46,255.935581826,47.59,160.915,82.11,133.35,45.465,43.02,87.73,43.27,106.7,98.22,77.66,17.85,63.93,154.147728463,296.763269144,131.522149827,103.332836251,45.7658401858,163.4,48.37,35.2849619137,57.51,16.582842587,67.81,42.17,42.3041876559
2020-05-28,55.54,214.515124971,146.2,165.61,277.38,70.746034991,578.21,373.01,176.13,151.55,373.01,300.5,257.059720697,46.87,162.36,83.89,133.1,44.84,43.44,87.85,43.44,105.6,100.55,76.29,17.52,62.31,156.300295656,296.215753476,131.850955202,102.29531791,44.9129989603,163.55,47.03,35.2152484693,57.2077,16.350153498,68.11,41.26,41.9096036557
2020-05-29,61.5,219.846179475,149.52,168.45,287.96,73.1036099754,612.81,363.05,179.66,157.21,363.05,307.09,263.426524925,49.53,165.54,85.88,135.27,46.04,43.79,90.39,43.85,106.55,101.91,77.97,17.51,64.58,160.356290322,297.535657319,134.252230816,103.312883975,45.9542585961,165.41,48.5,35.7331197703,58.04,16.4869706877,70.77,41.5,41.5807836555
2020-06-01,62.18,217.175866716,149.41,169.74,286.64,70.5957513266,599.47,365.41,179.82,159.02,365.41,301.45,260.700736865,52.3,168.04,85.37,133.57,52.82,43.67,88.34,43.48,107.39,101.75,81.95,20.92,66.59,159.638767924,298.738236375,133.624511465,103.861571559,47.0153517489,165.24,49.24,36.0219326113,57.62,16.7336410953,70.03,41.39,42.4576369893
2020-06-02,59.87,214.122713418,151.53,170.94,284.27,68.8111328125,617.66,366.05,183.35,160.82,366.05,302.86,262.471504291,52.38,168.33,86.23,138.82,49.64,43.94,87.38,45.01,108.33,100.9,80.5,20.26,68.36,159.379662613,301.211833947,133.94335304,105.298135415,47.7095248395,166.66,51.22,36.0577852398,58.3,16.9403648782,70.35,42.19,42.6479540197
2020-06-03,59.89,211.519397753,153.06,169.48,277.01,69.881903921,604.28,358.32,189.72,155.05,358.32,302.6,258.084378253,51.16,169.04,89.34,137.25,44.25,44.08,84.89,43.35,111.21,98.83,85.91,22.33,64.95,158.422966083,305.220430802,132.169796777,103.691977215,46.5095970686,165.45,49.01,35.5239794372,57.37,16.7576090701,68.74,41.36,42.2384236559
2020-06-04,60.59,211.404545592,151.21,164.91,272.82,72.8312208338,598.54,358.4,183.43,150.43,358.4,299.65,251.240063708,50.0,171.51,84.8,131.9,44.66,44.36,82.67,41.2,107.51,93.8,79.7,20.64,63.67,156.948058932,304.418711431,130.96417707,101.836415567,44.7840811006,163.13,46.2,34.9861900092,56.4756,16.3881027915,67.29,40.64,41.2479779584
2020-06-05,58.19,215.989061045,149.58,162.62,265.69,72.0891952411,597.0,354.11,178.43,148.39,354.11,306.72,255.249160745,49.18,172.03,86.73,127.59,46.3,43.83,83.22,40.54,105.8,93.51,82.38,20.35,62.26,156.399951545,312.220809701,130.874502877,102.664435012,44.5014534852,163.29,47.37,34.836804057,56.61,16.41806276,67.42,41.0,41.7571507465
2020-06-08,59.1,216.065629153,150.0,162.36,265.01,72.2958352795,604.04,358.81,185.04,150.86,358.81,301.26,253.677355951,48.78,172.88,90.51,130.44,44.79,44.09,80.3,41.23,106.87,94.58,81.0,20.0,60.53,158.203723128,315.994756984,132.618167743,104.559901211,44.4964951059,166.18,50.02,35.4642250563,57.01,16.6867038113,69.07,41.94,42.7675249288
2020-06-09,58.23,215.252093008,146.8,159.41,270.85,72.8781844789,608.59,357.78,180.33,148.94,357.78,293.74,251.200271181,47.79,172.63,91.36,129.79,45.93,44.0,80.2,41.9,105.09,93.0,83.09,20.23,63.26,157.087577176,313.638484198,132.428855557,104.380330729,44.9318408013,165.04,49.74,35.4542659929,56.6,16.7675957263,68.62,41.98,42.4825475954
2020-06-10,60.07,217.376857999,147.19,165.58,274.34,72.3897625697,606.59,359.05,181.71,156.7,359.05,295.25,260.641048075,47.41,171.87,92.75,129.71,44.96,43.65,82.79,42.38,107.66,93.04,85.5,20.61,63.03,158.721933749,311.888389474,132.857298924,104.510020522,45.4782541912,165.95,49.96,35.8625875956,56.44,16.8674622881,69.06,41.97,42.7665285046
2020-06-11,60.2,209.509484924,138.64,155.66,263.89,69.0553437671,596.16,336.92,174.48,148.55,336.92,283.22,240.774629258,48.6,163.22,88.3,125.91,44.43,43.08,76.44,39.52,103.86,90.81,81.99,19.05,59.7,153.031582511,293.908366018,126.948765981,98.733836684,42.2453909408,158.15,41.7,34.3687280734,53.13,15.8518193546,62.9,39.51,40.4578135338
2020-06-12,62.0,208.552383577,138.82,158.07,268.56,69.3966387115,588.39,341.61,179.6,151.16,341.61,279.27,244.455437953,48.58,163.92,85.37,125.39,45.57,42.97,77.09,40.93,105.72,92.07,83.26,19.34,59.89,153.290687821,297.428109598,127.616340529,99.990830058,43.1874829923,159.65,43.21,34.9164765649,53.6817,15.6890368589,63.93,40.37,40.7936085037
2020-06-15,66.57,210.35173411,139.57,159.86,267.77,70.1266306761,590.57,348.43,179.74,155.56,348.43,278.49,253.040675528,50.85,171.49,89.16,128.38,51.07,43.28,81.06,43.29,105.76,93.51,88.42,20.27,62.45,155.612670025,300.2047962,130.153664847,102.81407708,45.428670399,161.16,46.88,35.965830219,54.9124,16.3781161353,66.1,41.42,42.317141171
2020-06-16,64.34,217.137582662,141.04,160.03,273.77,70.7428576592,592.9,355.04,180.31,156.88,355.04,282.12,249.568777598,49.9,173.23,86.59,132.26,52.15,42.77,81.07,44.59,106.47,95.53,88.46,21.1,66.27,157.127439531,305.983041911,131.978808194,104.400283005,46.063342939,163.17,49.0,36.265295916,55.5903,16.7875690387,68.1,42.24,42.8562066864
2020-06-17,63.31,216.27619145,138.92,159.28,280.09,69.9275419585,603.1,360.66,178.15,158.38,360.66,281.46,254.055384952,50.85,174.43,87.2,136.67,55.41,42.47,78.31,45.43,111.32,96.28,88.3,20.8,66.33,158.143929595,304.712023396,132.467507778,104.480092108,46.2021775571,164.51,49.15,36.2553137261,56.1281,16.8774489443,68.73,42.3502,42.9548526865
2020-06-18,64.95,220.43958231,138.12,158.72,279.19,70.192993582,597.35,362.92,178.56,159.99,362.92,260.3,252.583061475,50.94,177.4,86.09,141.99,59.27,42.44,79.55,45.99,113.83,97.36,88.84,20.72,67.34,158.941176704,304.829348182,133.135729659,105.597419551,46.7971830633,165.1917,50.74,36.4449753343,56.2206,17.0472220994,69.4,42.67,43.4440969897
2020-06-19,66.35,228.460091601,136.08,161.62,293.27,73.4447759697,643.92,368.77,177.19,169.91,368.77,271.0,256.373299616,51.36,182.67,89.93,150.71,64.75,42.58,78.92,46.47,124.12,105.4,88.14,21.17,69.08,164.322594687,303.095133367,137.484158615,108.590260918,47.5607734629,170.73,55.04,37.093817678,57.3668,17.30687516,73.74,43.11,44.359810869
2020-06-22,64.75,224.143564524,137.53,159.05,293.2,71.7383012473,628.48,360.48,174.99,170.92,360.48,264.29,260.869855102,57.45,183.48,88.23,153.0,65.95,42.57,83.1,46.32,122.34,108.93,89.13,22.87,72.02,163.764521711,305.039561711,137.76341552,111.779390778,50.7936367133,171.5,59.9,38.1908603483,58.17,17.8910945466,74.15,43.69,45.163925233
2020-06-23,62.94,225.636642626,140.17,167.59,295.8,71.1505155096,628.76,367.0,175.01,171.13,367.0,268.19,260.501774233,52.75,187.45,88.76,151.83,69.66,42.81,83.37,46.63,121.72,106.52,89.17,22.38,75.37,163.664865823,306.443871071,138.282035487,113.495543167,52.6381537826,171.8,62.82,38.9704693796,58.4779,18.1457542792,74.9,44.14,45.3671957785
2020-06-24,64.84,222.535634261,136.47,162.58,291.18,71.9847920405,605.04,358.94,170.64,164.8,358.94,263.04,251.200271181,54.73,186.15,82.56,151.76,77.5,42.98,81.27,45.05,120.63,104.33,87.95,21.59,73.09,161.103709486,298.626876314,136.038006783,111.170755338,50.8828875392,168.1499,59.05,38.2617338966,56.5,17.5165949398,72.37,43.85,44.2372506871
2020-06-25,62.0,225.024097764,137.8,162.67,295.15,71.5676537751,619.96,366.25,173.6,167.86,366.25,262.63,256.930394986,59.71,194.74,83.88,156.44,83.54,43.54,82.81,47.53,124.22,105.95,87.09,21.49,76.05,162.977240191,301.82830884,137.553972841,113.914603635,52.013398001,170.88,63.11,38.9005940503,57.5492,17.738298707,74.1,44.03,44.8490551722
2020-06-26,61.28,222.851477706,135.99,159.73,286.14,70.6954555836,611.36,360.08,169.98,165.59,360.08,258.66,255.119835034,62.13,195.41,80.96,151.9,77.39,43.5,80.65,45.9,124.02,101.43,86.25,20.51,74.04,160.485842977,294.659456865,134.801297631,110.172992321,50.0994636227,167.41,56.98,37.6128915529,56.27,17.2759165259,70.87,41.79,43.473989717
2020-06-29,62.08,221.626387981,137.52,162.49,285.18,70.6859751685,610.87,362.31,169.0,164.37,362.31,260.35,252.49352829,65.8,189.2,86.02,147.91,83.61,43.16,80.0,47.7,122.18,102.48,84.65,20.42,75.05,159.917804412,298.990229086,134.322571507,110.153037061,50.5754680277,165.24,56.67,37.526745254,56.69,17.2569418791,70.43,41.09,43.3127682745
2020-06-30,64.21,225.741923774,141.88,168.46,290.31,72.9423139681,623.65,370.35,174.35,169.92,370.35,267.55,262.700311318,66.74,188.4,86.94,148.11,83.35,42.81,81.13,49.86,123.34,103.97,89.31,21.02,73.49,162.369339271,302.820163703,136.327237149,111.699569737,51.7258120064,167.77,59.42,37.9023750601,58.27,17.5365682522,72.59,41.83,44.4903424448
2020-07-01,61.59,244.175695723,141.53,167.83,286.28,72.1080374372,609.17,368.55,175.56,167.52,368.55,264.77,264.630248849,64.14,189.18,87.42,148.77,79.7,42.71,83.73,49.56,125.84,102.65,88.0,22.0,78.5,164.103351732,304.94135826,137.005432491,112.218406506,52.7472381254,169.72,60.01,37.6817686632,58.85,17.9360344994,73.31,42.149,44.5780277781
2020-07-02,58.57,247.161851927,141.52,166.91,291.1,72.3829694758,622.45,373.1,176.92,169.03,373.1,265.12,267.783806568,63.27,195.86,86.66,149.87,81.64,42.51,83.55,48.08,126.78,106.47,89.99,22.3,79.7,165.239428862,306.620637284,138.172327417,112.637466973,53.6099961094,170.54,60.82,37.9622681995,59.49,18.1257809668,74.3,42.15,44.6926165661
2020-07-06,59.15,245.257220246,143.64,169.47,291.31,72.7716664959,627.25,379.39,181.8,170.45,379.39,269.8,268.450331386,65.51,196.72,89.01,152.43,79.44,43.26,85.24,46.59,127.71,107.79,90.14,22.49,84.11,166.39543717,311.354043656,139.069938899,112.667399863,54.6413389868,171.91,60.79,38.1918585672,59.85,18.1307742949,75.36,41.96,45.0682685056
2020-07-07,61.09,242.290206069,141.94,171.88,299.06,72.4493323816,640.88,372.12,181.41,176.14,372.12,268.35,265.366410588,69.34,196.59,86.3,160.0,104.56,43.19,85.28,47.14,127.98,108.65,88.66,24.03,91.41,166.724301602,308.142790785,139.688293475,114.782657459,55.6825986227,172.98,64.15,38.93054062,60.09,18.3384967434,76.33,42.21,45.4867666877
2020-07-08,61.58,240.797127967,144.17,171.4,295.92,71.6814187566,640.34,369.87,185.09,175.53,369.87,280.19,272.588754134,67.56,204.1,91.66,160.42,98.3,43.57,87.13,48.45,128.73,108.27,91.19,24.93,94.17,167.521548711,310.499673627,140.436303043,116.508787478,57.1502788713,174.53,67.08,39.5194898243,60.84,18.6810390504,77.0,42.89,46.1952243243
2020-07-09,64.96,240.864125062,144.99,174.28,295.4,70.8281813954,640.63,372.6,185.13,181.17,372.6,278.7,275.931326354,65.61,199.81,92.75,158.74,96.3,44.55,87.52,49.19,126.81,107.87,92.29,24.57,94.02,168.04972492,308.732011496,140.196939982,115.840286257,56.9816939779,174.27,65.8,39.4895432546,60.72,18.7549403062,76.59,42.385,46.0547285061
2020-07-10,62.61,238.356519532,142.68,169.96,294.45,72.3545282304,620.86,370.25,181.25,174.35,370.25,278.88,270.987104946,70.36,196.03,92.08,162.25,94.36,45.31,85.21,46.92,126.06,104.76,91.06,23.81,89.47,166.554886592,311.884342296,138.840549298,114.662925897,55.2561780099,173.25,63.7,38.9604871897,59.94,18.4323713115,75.06,42.03,45.5365878998
2020-07-13,71.78,239.313620879,141.28,171.79,284.82,72.6958231749,615.88,369.13,180.51,168.58,369.13,276.52,261.765186947,77.78,213.01,90.1,152.74,104.32,45.23,80.32,45.89,124.4,100.56,87.44,21.45,86.23,165.618121239,309.183747374,136.985485569,111.699569737,54.0760837559,168.71,58.89,38.4613776946,58.71,17.9260478432,72.94,41.1,44.5800206266
2020-07-14,75.04,242.232779988,147.78,179.39,293.83,73.1793243462,641.23,376.25,187.45,173.43,376.25,281.27,265.286825535,83.88,236.95,92.98,157.23,109.97,46.37,81.14,48.29,126.43,103.02,88.91,22.28,90.91,169.743875026,313.190448204,139.887762694,114.543194335,55.3156785605,172.52,63.33,39.1102200383,59.84,18.1307742949,76.43,42.06,45.6232768089
2020-07-15,80.22,242.443342285,152.37,183.67,295.11,72.6673819295,632.74,382.33,193.45,177.89,382.33,282.96,272.877249951,78.0,239.31,95.84,158.02,111.15,46.3,83.22,48.73,126.74,104.25,90.93,22.61,93.32,172.165513119,316.067809339,142.241499468,116.977736096,57.0957366999,176.06,67.5,40.1483677881,61.24,18.6750470567,78.87,43.06,47.2105806278
2020-07-16,81.81,244.252263831,149.68,186.42,290.56,72.6579015144,632.21,375.88,190.7,177.66,375.88,279.54,271.255704499,75.87,231.59,95.17,156.03,120.29,47.68,82.29,46.97,127.78,101.58,89.19,21.44,91.32,171.308472477,315.026852751,141.074604542,116.03983886,55.5834310383,175.06,65.55,39.6891870526,60.29,18.4543419551,77.34,42.66,46.6525830518
2020-07-17,94.85,247.372414223,154.05,188.68,294.53,73.4826976302,644.06,383.64,196.26,182.37,383.64,281.88,278.308929808,85.25,248.67,97.9,158.36,140.49,48.13,82.92,48.1,128.21,104.11,91.87,21.6,92.35,175.145224188,315.940144851,143.577943229,118.474380622,56.6643577079,177.01,69.87,40.7073704227,61.56,18.6550737444,80.44,43.403,47.6539894159
2020-07-20,82.68,249.755596578,155.2,190.75,303.1,74.0230812923,658.21,398.62,197.94,184.43,398.62,283.4,281.492331921,88.2,253.95,100.36,165.49,138.23,48.21,82.67,49.81,131.03,109.69,93.0,22.23,95.3,176.43078515,318.493434596,145.413060036,120.090756709,58.1221211981,180.07,72.64,40.8571032712,62.86,19.032569348,82.13,43.9,47.8741991736
2020-07-21,80.86,246.846008482,156.95,190.05,291.4,72.7906273261,638.86,389.84,198.02,177.6,389.84,280.19,275.523452958,91.6,248.19,99.55,158.03,140.69,48.33,81.36,49.23,129.89,106.65,95.21,20.96,93.55,173.251762304,319.171038413,142.081924093,117.596349167,56.6048571573,175.42,67.96,40.0984568386,62.06,18.56719117,78.38,42.75,46.9525067489
2020-07-22,83.225,245.955904229,164.29,196.1,291.23,72.2881653245,637.53,391.71,198.16,176.83,391.71,280.81,274.498795402,104.17,235.9,98.98,157.98,146.45,48.56,82.83,49.5,127.58,105.37,94.61,20.25,92.97,173.231831127,320.98780227,141.722879501,117.027624247,56.5453566067,174.68,67.33,39.8888308507,61.5829,18.5452205264,78.09,42.72,46.7929792277
2020-07-23,75.33,241.419243843,161.48,189.06,284.46,71.6340166809,630.31,386.45,198.2,172.9,386.45,278.51,272.001814369,88.51,233.05,97.74,154.61,139.59,48.56,84.27,48.41,124.49,101.68,95.85,19.65,90.8,169.803668559,317.157867653,139.099859282,114.662925897,54.8099238802,172.39,63.18,38.9904337594,60.93,18.2137634078,75.0763,41.87,45.9790999061
2020-07-24,73.21,237.341992104,157.88,185.06,278.49,69.813776977,608.94,382.25,192.83,168.815,382.25,272.33,268.669190281,84.17,224.44,95.39,153.1,133.93,48.66,81.6,46.52,122.95,99.42,94.65,19.15,90.35,166.056607149,315.115235857,136.047980244,111.978943382,53.3323268731,169.21,58.62,38.012179149,59.4381,17.7562746881,71.87,41.0,44.8760582692
2020-07-27,79.91,242.768756743,162.28,186.51,284.21,70.6670143382,637.4,393.04,199.93,171.36,393.04,286.19,275.364282852,86.53,224.0,96.39,157.51,139.6,49.36,83.73,47.54,124.0,102.09,95.81,20.03,92.12,170.501259779,317.413196627,139.678320014,114.882433761,55.8412667576,173.26,63.28,39.0702912787,61.2146,18.3105341061,75.87,42.08,45.7657654757
2020-07-28,81.49,244.319260925,158.65,185.66,278.52,69.8991007131,631.0,385.42,197.37,171.35,385.42,280.35,269.276026309,85.38,214.75,94.81,154.33,148.6,49.56,82.62,46.09,122.83,100.61,95.5,19.05,86.4,169.066214984,315.400025867,137.793335903,111.949010491,53.6000793509,170.625,58.35,38.2866893713,59.7928,17.7072402063,73.72,41.0,45.1219757723
2020-07-29,79.51,238.174670276,160.06,184.25,278.72,69.2165108242,632.16,385.28,199.58,168.42,385.28,277.36,272.926990609,82.5,208.5,94.62,150.56,145.36,50.58,84.15,46.68,120.53,98.04,98.88,18.35,85.53,167.162787512,319.27906221,136.257422923,110.133081801,53.2728263225,168.35,55.51,37.7825887812,59.4219,17.5202900026,72.28,40.07,44.7208153721
2020-07-30,77.63,235.580925625,158.26,185.22,279.4,68.5718425957,631.47,382.78,201.31,171.14,382.78,274.86,275.433919773,84.16,207.34,97.9,151.11,146.62,50.4,86.03,47.55,121.72,100.51,97.51,18.71,86.36,167.411927233,318.13990217,136.656361359,111.709547367,54.214918374,168.87,57.86,38.112001048,60.3924,17.8661279061,72.49,40.5872,45.3545411906
2020-07-31,74.1,234.173986644,158.39,185.46,272.0,65.9173263608,632.07,382.16,198.99,166.27,382.16,274.69,273.732789269,82.11,209.0,94.75,145.76,143.1,49.45,85.18,48.02,119.81,98.76,98.37,17.81,85.46,164.282732332,320.653910534,134.013394219,109.085430633,53.2529928056,165.74,53.69,37.2535327164,59.0,17.5926932599,69.85,39.95,44.3907000205
2020-08-03,77.98,236.748589268,161.18,188.48,279.52,68.0030176882,645.18,397.86,207.57,169.04,397.86,278.16,277.423546095,85.47,221.67,95.08,152.3,155.87,48.93,86.02,49.78,122.04,101.79,99.01,19.25,92.5,168.438382886,322.883128888,138.2022478,113.66516288,56.3470214379,170.23,60.4,38.8606652907,61.1041,18.3407936744,74.23,41.55,45.8355151727
2020-08-04,78.46,233.140317189,160.15,187.08,275.71,67.1971824027,648.43,393.68,203.92,165.07,393.68,276.08,275.453816037,83.17,222.65,92.94,152.76,157.17,47.49,84.52,49.35,119.83,99.95,99.03,19.59,94.57,166.345609226,324.130312724,137.314609779,113.315945824,56.9519437026,168.33,59.66,38.631074923,60.74,18.274781877,73.09,41.26,45.8717850151
2020-08-05,75.8,231.111262333,160.75,189.74,273.23,65.4148643592,624.52,400.74,217.97,162.59,400.74,276.17,266.480601328,81.3,227.01,91.94,150.44,173.49,47.09,85.06,51.2,119.83,97.62,100.0,19.65,94.51,165.139772974,326.143483484,136.915671343,114.134111498,57.596533001,167.34,61.15,38.7857988664,60.84,18.5241486818,72.67,41.61,46.017362597
2020-08-06,73.76,231.187830441,161.04,189.34,273.34,65.2347364719,621.21,399.33,217.8,161.8,399.33,277.66,265.167447956,77.08,224.06,90.4,144.12,167.5,46.87,82.75,55.17,119.65,97.25,99.21,19.99,92.94,164.03359261,328.323600113,136.397051376,113.555408948,57.2593632141,166.29,60.19,38.4713598845,60.52,18.3107338393,72.05,41.1,45.6717030271
2020-08-07,74.1,230.364723282,160.54,189.91,272.99,65.7466788886,620.21,355.66,221.6,160.45,355.66,305.71,264.381545559,77.0,220.5,86.69,143.53,170.29,47.31,85.61,52.87,118.67,96.93,96.13,19.83,89.81,163.555244345,328.559288397,135.868457948,113.66516288,55.712348898,166.33,60.4,38.4014845552,61.1681,18.1457542792,71.52,41.47,45.6421092271
2020-08-10,72.01,227.952827887,159.64,190.16,268.73,64.9503240181,608.24,353.35,218.76,157.7,353.35,300.26,256.562314117,73.95,209.39,84.95,138.57,178.51,46.45,85.92,51.33,118.25,94.32,96.9,20.42,90.77,161.023984775,329.541322914,134.512067264,113.65518525,57.8642854787,164.54,60.27,38.3116448461,60.25,18.305540778,70.0,41.67,45.2908696815
2020-08-11,68.97,224.583831144,159.31,187.9,261.86,64.561626998,598.86,341.21,210.24,153.48,341.21,289.94,260.461981706,68.45,209.45,83.68,136.61,149.48,48.7,81.62,50.37,116.83,92.98,96.9,19.57,89.45,158.53258756,326.821087301,131.530002453,109.135318784,55.781766207,162.26,53.18,37.4032655649,59.0334,17.7762480005,66.94,40.77,43.9487858688
2020-08-12,69.52,231.35053767,162.87,189.94,270.85,65.2631777173,612.35,344.14,219.65,158.79,344.14,293.22,262.053682763,69.11,213.23,87.15,136.69,124.42,48.42,86.76,53.49,118.02,94.22,97.51,20.42,91.31,161.492367451,331.377727461,133.454880408,109.48453584,57.4279481075,164.14,53.59,37.7925709711,59.69,17.9216537145,68.8803,41.24,44.2491081356
