,TRN,BDN,CMC,NYT,LEG,VNO,HLX,ORI,HP,EQC,MTOR,DKS,SEE,EAT,AGCO,AIV,WSM,BIG,HFC,AN,ENDP,OI,FFIV,AXL,VSH,NCR,MDRX,UIS,CRUS,FLR,MUR,ATI,PBI,PWR,TEX,RRC,FL,NVAX,LPX,CMA,AMKR,RMBS,MFA,ZION,HOG,UNM,IVZ,NWL,GME,JWN,NUAN,ANF,FHN,JBL,URBN,PBCT,HRB,LNC,RDN,TGNA,NYCB,WEN,CNX,STLD,TOL,BBBY,APA,MAT,BPOP,KBH,PTEN,SANM,DVN,MOS,OVV,TPR,CLF,AEO,KSS,SWN,MTG,GT,NOV,CDE,IPG,JBLU,THC,ODP,RIG,SNV,M,ON,GPS,X,MRO,XRX,JNPR,CAR,RAD,SLM
2004-03-01,5.30970439918,10.2761514031,5.04488710763,36.9435176495,12.6602720768,20.4417503391,12.365,6.78096799552,9.59163405535,14.1743594519,19.9475985552,11.1315312626,18.9102287319,17.193589557,16.7094395834,1.4864189081,22.1132544505,11.7750746318,1.99496607647,16.86,23.2,13.181494924,16.515,33.3893742424,17.8417554204,10.9433933213,3.47152039698,144.0,7.51,16.3877727787,17.2393978802,10.6900474332,17.4017069672,8.52526308277,16.85136603,7.21687369049,16.8838142295,127.0,20.8939916821,33.8998851018,15.6521706853,32.32,1.33086421426,43.9413456762,36.7491899861,9.90724915373,9.39590574636,14.8698291912,6.23451888173,12.699752514,4.65800865801,21.2139978974,12.4610482044,22.584030398,10.94,4.57139714724,14.6360629247,32.5460610881,40.5633504498,29.2427446626,11.5792967973,6.13263810227,11.7673319446,4.29791674631,21.5147513144,35.5498078011,33.9773751458,10.975526943,157.206592546,29.4607855039,15.0220032113,76.68,21.7262252313,9.58010070451,40.6882535236,15.3449351605,6.39285778696,4.93527009302,35.4134579286,2.89,60.2922966424,7.56063258405,11.6585383589,71.5,12.2396484878,17.04667519,48.48,157.228528462,23.5334222709,49.3385217964,16.3434382337,8.81,14.0049809629,33.302458073,7.65505056088,26.9008698533,21.9421754533,33.8448314844,114.0,12.4418063115
2004-03-02,5.20938609744,10.2905488131,5.00268406233,36.7838999452,12.6450370924,20.6024278527,13.25,6.78375851732,9.68041612264,14.1996031909,19.7150488312,11.2490444481,19.033972049,17.2935787111,16.9166186186,1.51165063252,22.2306210835,11.6357731226,1.98816891778,16.5,22.77,13.0834912443,16.895,33.7052789658,17.6689158698,10.859655069,3.36737478507,141.6,7.41,16.195493851,17.1196058937,10.5525808626,17.4598094947,8.11036036032,16.8467504819,7.20434439589,16.8337881133,124.6,20.7447488844,33.769864622,15.2253835328,31.95,1.33720770432,43.6330645036,36.4402001599,9.86738094788,9.21873234117,14.8756834547,6.09679513488,12.7963530656,4.70476190476,21.1078947506,12.2947220497,22.5682923977,10.8875,4.59078044244,14.6931500943,32.7527464887,41.142695514,29.0840182669,10.9812269484,6.15188853577,11.3454841956,4.25544721325,21.600108494,35.5151335189,33.8244326848,11.0452866481,157.591816988,29.3529128749,14.8993907574,77.46,21.523351954,9.86353563659,39.7073677211,15.4883457695,6.45743210804,4.78988395175,35.061119584,2.89,60.2562042769,7.36494562305,11.6204385603,69.1,12.1456641817,16.4000082,48.0,156.614011601,24.4681610059,48.57464631,16.1388781063,8.6,14.0455359271,33.6256177785,7.4406412135,26.7690028442,21.7310305778,33.5983181446,113.6,12.3944653124
2004-03-03,5.22550868165,10.2581546406,4.94100268842,36.7120719783,12.5536271857,20.6202809098,13.345,6.87668289356,9.70578242758,14.1996031909,19.7236617839,11.4196281044,18.7452376424,17.3390283267,16.6644006627,1.50984836649,22.0925426917,11.5456368519,1.97933261148,16.55,22.59,12.8874838848,16.45,33.503450948,17.2211043071,10.9457858428,3.32224501991,144.2,7.332,16.2235345279,17.1941431297,10.3585104099,17.5843149106,8.21902535906,17.0590656934,7.11663933368,16.4961118287,127.6,20.5540497539,33.9708053635,15.1856824024,31.68,1.33847640233,44.1443601069,36.7285906643,9.90060445275,9.43591264431,15.0103315143,6.14382275576,12.7383927346,4.66666666667,21.2803123641,12.4208080057,22.3086153931,10.8675,4.58567957528,14.8372272368,33.4348083108,41.372594349,29.1293929811,10.8715808094,6.1629530835,11.4032107297,4.17900205373,21.5574299042,36.0872591748,34.0659207811,11.1034197357,157.24161295,29.0870838962,14.859838353,75.9,21.4519706157,9.78255422742,39.605577685,15.617047598,6.37298876509,4.78595459658,35.1785656989,2.87625,60.8607513997,7.72074009759,11.7956976337,70.2,12.0661389995,16.3333415,48.04,157.491892832,24.3032071115,47.8695304765,16.3892352771,8.45,14.2415515873,32.9792983675,7.46611559141,26.8255172767,21.3340782121,33.7868283456,113.2,12.4713944359
2004-03-04,5.17355813254,10.2941481656,5.02865516713,36.7120719783,12.6094887953,20.5131625674,13.555,6.78136808786,9.67407454641,14.2627125384,19.6892099729,11.343813146,18.8239833897,17.620815943,16.5833306054,1.52606876076,22.5551053043,11.643967329,2.00652124625,16.48,23.01,13.181494924,16.41,32.950617682,17.2525296799,10.9816736653,3.46804887658,143.6,7.53,16.4118076447,17.2606942334,10.4878907117,17.9329300752,8.19926808656,17.4329250877,7.11037468638,16.4335791834,127.2,21.1261471452,33.9648953417,15.582693707,31.59,1.33720770432,44.4300841206,36.4676659223,10.106590183,9.47591954226,15.0747284123,6.04976751401,12.8446533414,4.63203463203,20.7365337371,12.442269445,22.6627203994,11.0,4.59996200332,14.9568384494,33.5657090646,40.7661212223,29.27495259,10.7154181267,6.2072112744,11.3277221851,4.24185696267,22.0600888505,36.217287733,33.5104981597,11.0743531919,157.136551739,29.7381722643,14.8361069103,77.46,21.391860015,10.0578910186,38.9485692702,15.9259319866,6.7554674361,4.8213187931,36.0628658578,2.8875,60.562989384,7.72074009759,11.6090086208,71.6,12.0733685615,16.61334164,48.08,157.140740339,24.7430841633,47.438626356,16.5754765871,8.61,14.5457138187,32.8517353258,7.4236582949,26.8443554209,21.4100903672,34.1348471784,112.4,12.533781116
2004-03-05,5.25237965533,10.3841319782,5.06923501838,36.7918808305,12.5891754827,20.673840081,13.745,6.77576133458,9.66456218206,14.2627125384,19.8184042641,11.2698935616,18.9214781244,17.9707779826,16.6283695261,1.5161562976,23.0245718365,11.7095209804,1.99156749713,16.68,23.06,12.9462860926,16.355,33.5122260793,17.3075240824,10.9003279344,3.39167542785,145.3,7.49,16.3116623698,17.2314117478,10.3180790656,17.9578311584,8.10048172407,17.1929165877,7.22940298509,16.1084094278,127.0,20.769622684,34.266306454,15.5330672939,31.3,1.3460885904,44.5127937035,36.8384537136,10.0135643693,9.87598852172,15.0103315143,6.079999556,12.757712845,4.67532467532,21.4693085942,12.852719472,22.4896023963,11.025,4.61424443137,15.1552843249,33.0076584828,40.1775735665,29.1869374888,10.9812269484,6.17401763122,11.5897118397,4.12973739537,22.6386208453,36.0092420399,34.0176231618,10.9639003254,160.463490097,30.3237665361,14.8440173912,76.74,21.6773853682,10.1955594142,39.7813968383,15.903868816,6.53492129333,4.84489492412,36.5188331273,2.8875,59.4711953263,7.54284286032,11.5289990438,74.1,11.9793842554,16.5333416,48.32,156.438435354,24.1696730065,47.6736649672,16.3495445061,9.0,14.6133054256,32.3159705509,7.49795856379,26.7124884118,21.300295032,34.5988722887,112.6,12.7031163906
2004-03-08,5.0338290694,10.3805326257,4.96535059918,36.5205307332,12.4825305916,20.8059527032,13.65,6.80940185424,9.54724302171,14.2374687994,19.6030804455,11.1182636449,18.6514927052,17.6980802894,16.4662294115,1.50038646983,22.3963151537,11.6767441547,2.00856039386,16.42,23.16,12.6522750534,15.765,32.4767605968,16.2940558088,10.7974495101,3.17991268363,144.1,7.36,16.0864520412,17.5109263829,10.0108008489,17.8042744788,7.92266627159,17.1190678185,7.21687369049,16.133422486,125.04,20.570632287,34.1658360832,14.6794929889,30.02,1.35877557052,44.4601603325,36.6118611744,10.1265242859,9.67023876085,15.0220400412,5.97922608269,12.7126325876,4.56277056277,21.1431082465,12.8500367921,21.5689293801,10.8875,4.62852685941,14.9514015761,33.4279187975,39.8465155101,29.0650713629,11.0809052566,6.20167900054,11.3588057035,4.07707517437,22.0980253747,35.2117335499,34.1303176068,11.0452866481,158.642429101,30.1966309376,14.7253601779,72.96,21.7525236191,10.0093021731,39.9664696312,16.0583110103,6.60247596769,4.82328347069,36.2563065176,2.89625,58.1989394408,7.29378672814,11.4489894668,74.0,11.9070886352,16.0666747,48.0,153.365851046,24.0125740594,47.3406936014,16.4258729119,8.45,14.5254363366,31.2189283927,7.53617013065,26.2792110962,20.6161856356,33.9318361926,112.0,12.6644960648
2004-03-09,5.00695809572,10.4669170859,4.85659659782,36.5285116184,12.4266689819,20.8845061543,13.375,6.77015458131,9.41724070889,14.3005781469,19.249949383,11.0348671907,18.6177445279,17.579911289,16.5112683322,1.48686947461,22.0718309329,11.6767441547,2.00856039386,16.39,22.39,12.4268665901,15.175,32.2047315294,15.9405203646,10.4577114577,3.16255508165,145.0,7.06,15.993954942,17.4656716325,9.65500501908,17.8042744788,7.70533627412,16.5652020492,7.36722522571,15.9020516984,119.0,19.9653698296,33.9412552544,14.7092688368,28.85,1.3676564566,43.9864599941,36.2342069425,10.0866560801,9.55021806701,14.6883470239,5.95571227226,12.5194314844,4.45887445887,21.0698795971,12.8151619532,21.167610373,10.835,4.59180061587,14.8752853499,33.0627745897,40.0488287667,29.1937091832,10.9945173895,6.17954990509,11.3188411799,4.00402757749,21.8988586224,35.1510535561,33.7358870495,10.8825140028,156.716306893,30.1581049987,14.4366276253,69.06,21.474512091,10.0659891595,40.1700497034,15.469959794,6.4474975971,4.78202524141,34.9298562792,2.8875,57.3868612161,7.22262783323,11.2013407762,73.5,12.2396484878,15.56667445,46.88,151.873452954,23.6748113232,46.5376450132,16.1052936078,8.27,14.3564573192,30.6066257928,7.50857288792,25.9966389339,20.1347753197,33.9753385467,111.6,12.554576676
2004-03-10,4.81348708522,10.3949300358,4.58389999741,36.2970659473,12.0864209959,20.6559870239,12.85,6.67764315224,9.17626081196,14.2374687994,18.4575577305,10.8453297948,18.0927728795,17.3890229038,16.4121827067,1.45983548416,22.0925426917,11.3817527234,1.97117602105,16.19,20.39,12.1328555509,14.905,31.5992474761,15.7833935005,10.1323285343,3.16255508165,141.3,7.4,15.619944932,17.2074533505,9.14557008088,17.4224578699,7.45837036789,16.0113362799,7.23566763239,15.5706286783,112.0,19.0533305101,32.9188214813,14.5603895976,27.81,1.35116338245,43.4977215498,35.2301845068,9.90060445275,9.11585746073,14.4541764855,5.73401063099,12.2940301974,4.21645021645,20.5972219505,12.568355401,20.5302213618,10.635,4.56017523949,14.6679262731,32.428939361,39.313144197,28.983827956,10.8915164711,6.19061445281,11.0124464991,3.92248607401,21.5052671834,34.73496217,33.0436211735,10.8301942239,156.085939625,29.4607855039,13.9699092528,68.7,21.0537378862,9.58010070451,39.1428957027,15.0912086985,6.10773732311,4.56591070708,34.6327866945,2.8625,57.431976673,6.94688711546,10.808912851,69.2,11.7408087089,15.4666744,40.24,151.434512338,22.4101647993,46.1263274436,15.7236515792,8.02,14.0320176057,29.7732139207,7.40030678182,26.1850203754,20.5063903004,33.8593322691,107.8,12.4921899959
2004-03-11,4.78303331505,10.3697345682,4.70726274521,36.0097540796,12.0356377144,20.4953095103,12.425,6.66082289242,9.01137982986,13.9976532789,18.17333029,10.5288023436,17.8077882704,17.2299492494,17.1237976539,1.44001055784,21.6368839987,11.4063353427,2.00244295104,16.13,20.44,11.9858500313,14.395,31.4588453768,15.4534270858,10.000739852,3.08271011252,137.9,7.45,14.8799681381,16.7895124198,8.97575843482,17.1858975796,7.29043355166,16.1774960107,7.26699086889,15.0453544578,117.8,18.8626313797,31.90229773,14.4512114888,28.38,1.35116338245,42.9713878404,34.5700053711,9.568369404,8.6071983297,14.079503624,5.66346919967,12.1652294619,4.28571428571,20.1245643039,12.530474459,20.4594003605,10.865,4.5509936786,14.3459740223,31.5677501917,38.9177137407,28.7400977353,10.6821920239,6.17401763122,11.0568515253,3.84434213317,21.3013583655,34.0241393853,32.3191568847,10.4058226843,154.606118076,29.3991440016,13.7365500665,65.58,20.850864609,9.62059140909,38.874540153,14.8852857728,6.12959324717,4.55805199674,35.1647485089,2.84375,56.403344255,6.83125391123,10.7517631532,69.3,11.4516262284,15.12667423,42.08,151.434512338,21.8288986952,45.6366636703,15.4320770693,7.84,13.9103527132,29.764709718,7.2410919199,25.9212863573,20.785101536,33.192296173,106.6,12.177285801
2004-03-12,4.84752365188,10.5281060785,4.72349468571,36.1693717839,12.1326993089,20.5488686815,12.825,6.78136808786,9.16357765949,14.1238719739,17.9580064714,10.5288023436,17.9877785499,17.3617531345,17.0787587332,1.45532981909,22.306564199,11.3489758977,2.03235044929,16.4,20.42,12.2014581267,14.78,31.3974194584,15.9640893942,10.2041041792,3.31530197911,139.2,7.88,15.4228858945,16.9572212009,9.27495038265,17.3892564256,7.58679263913,16.6205886261,7.3108434,15.1016338386,118.0,19.4761851037,32.6004961652,14.7985963803,28.98,1.36131296654,42.9413116285,35.7321957247,9.60159290888,8.85867025965,14.5712617547,6.01281724046,12.4614711535,4.32034632035,20.5972219505,12.5927074352,21.6318813812,11.45,4.59078044244,14.4305546984,31.9535629395,39.3039481399,29.0041379614,10.8150964348,6.30679220394,11.2921981642,3.98873854559,21.6996918701,34.5182479064,33.2287620473,10.533715477,156.015471933,29.9462123345,14.0292378595,68.22,21.1406690449,9.92022262301,38.9580216279,14.9404436993,6.17429854638,4.65825055356,35.924693958,2.91,57.197376297,7.02694087223,10.8698725287,70.4,11.3431827982,15.51334109,39.8,152.926910431,22.5279890096,46.1850870964,15.8973043035,7.9,14.180719141,29.5606088513,7.32812937775,26.5052688261,21.798596938,33.670822068,107.8,12.177285801
2004-03-15,4.7651193326,10.5137086684,4.70726274521,35.9538878831,11.8721655553,20.4453209505,12.7,6.70848029527,9.26821366737,14.0228970179,17.6479401726,10.6140941717,17.6540465734,17.0663306335,17.2499066319,1.43730715879,21.9613682194,11.0949554986,2.13090925034,16.53,20.02,12.083853711,13.995,31.1078401286,15.2177367896,10.0868706259,3.14866900006,137.6,7.61,15.3223455693,16.9918277748,8.328856926,17.1775972186,7.18176855293,16.2098048472,7.39228381491,14.3199757724,111.6,19.1445344421,32.2066406377,14.0442749015,27.74,1.35116338245,42.3773826542,35.2233076408,9.30922606598,8.60148305856,13.927292774,5.9053255356,12.065408892,4.19047619048,20.2976502027,12.3870680357,21.2463003744,11.0725,4.41429043876,14.1604422168,31.2163850106,38.4487148275,28.8755025107,10.5825137158,6.22380809599,11.1056970541,3.90210069814,21.9652475399,33.8334308334,34.0095735586,10.5220888595,154.923222694,30.1118738719,14.1162531493,65.46,21.3213263555,9.76635794559,38.5777171311,14.7455523589,6.00938566485,4.58359280534,34.8745875192,2.87625,56.1687438789,6.7423052926,11.0146517632,66.2,10.9600160116,14.70667402,39.24,149.064233014,23.1171100611,45.0294805914,15.5759302273,7.45,13.8765569097,28.9227936431,7.33025224257,25.9966389339,20.9371258463,33.0037859719,106.6,12.1921397725
2004-03-16,4.804530094,10.5209073734,4.53845056401,35.9219643423,11.7955379807,20.5488686815,12.6,6.7477275682,9.10333268526,13.9093001924,17.6737790308,10.5041624821,17.8715348277,17.1299600952,17.2949455526,1.44857132148,22.0442152545,11.1441207371,2.13158896621,16.52,20.17,12.1524562868,13.66,31.213141703,15.6576920092,9.87632873425,3.19032724482,136.2,7.27,15.4228858945,16.7442576693,8.1267002045,17.3353040787,7.18176855293,16.4175045107,7.3296373419,14.538840031,105.4,19.4927676368,32.4990485293,13.6671141621,27.82,1.34989468444,42.7533353037,35.4502442188,9.45540948743,8.6243441431,13.8746044028,5.76760178876,12.0686289104,4.34632034632,20.4374503516,12.3113061517,21.5453223797,11.23,4.51732795536,14.0785899496,31.5195235982,38.9269097979,29.1327761202,10.6323528699,6.03017851078,11.1012565515,3.86472750904,21.9083427535,33.9114479683,33.8244326848,10.5744086384,154.606118076,30.5318066063,14.0055064168,65.4,21.4229460928,9.96881146851,38.6055442894,14.7639383344,5.89811914237,4.87436508789,34.3909858698,2.86375,56.2319055186,6.97357170105,10.9536920856,68.0,10.9527864495,14.36000718,41.16,149.50317363,22.7950572197,45.440798161,15.7718153785,7.4,13.8765569097,28.7697179931,7.31751505362,26.1661822313,20.6077398406,33.7868283456,105.6,12.1416362695
2004-03-17,4.90305699749,10.546102841,4.86795895617,36.02571585,11.8721655553,20.9237828799,13.015,6.72530055509,9.22699342184,14.0986282349,18.3455893449,10.5306977175,18.096522677,17.1754097108,17.9164826584,1.43235092721,22.644856259,11.2834222463,2.10711919491,16.67,20.79,12.8874838848,14.32,32.441660072,16.1526416311,10.010309938,3.218099408,136.6,7.52,15.5676639629,16.8454153468,9.29112292037,17.3643553425,7.32994809666,16.3528868376,7.38601916761,14.7264379668,110.4,19.8990396972,32.4990485293,13.69689001,28.2,1.35496947648,43.4751643908,35.9728860346,9.42218598255,8.95582986895,13.7048307624,5.66682831545,12.1394693149,4.7012987013,20.7503363994,12.4817703907,22.1591043905,11.125,4.59180061587,14.3241467511,31.767546079,39.009674312,30.2092602322,10.6389980904,6.03571078465,11.083494541,3.97175073236,21.51949338,33.8420994039,34.5005993544,10.7488079012,155.064158079,30.470165104,14.3693885378,68.1,21.9272810852,10.2036575551,39.1806388944,15.1206262593,6.35311974321,4.89008250857,34.8055015693,2.88375,57.3868612161,7.09809976714,11.1975307963,68.0,11.0901481278,14.68000734,43.2,155.297189754,23.2270793241,45.9405877474,15.6861156248,7.73,13.9238710346,29.5180878374,7.47036132106,26.6371358351,21.4692109323,34.0043401161,107.6,12.1802565953
2004-03-18,5.01770648519,10.6612821212,4.91827797172,36.2890850621,11.8364060205,21.1023134505,12.8,6.71969380182,9.25235972678,14.0986282349,17.9580064714,10.3582186872,18.2952619439,16.8708972867,17.9344982267,1.41477883342,23.2040737459,11.4063353427,2.08876686644,16.58,20.39,12.8482824129,14.21,32.1959563982,16.4276136433,9.94571185763,3.19727028562,134.9,7.4,15.4550587986,16.8933321414,9.35581307125,17.3228535371,6.92492401046,16.2836536165,7.51131211362,14.4825606502,111.2,19.7497968995,32.4334059414,13.6075624664,27.85,1.33593900631,43.6781788215,36.0347778286,9.63481641375,8.7215037524,13.3652834817,5.61980069458,12.1233692229,4.64069264069,20.7569935493,12.5656496194,22.0017243877,10.9625,4.52242882252,14.2559365285,32.0362370998,39.0372624833,30.3277408494,10.6456433109,6.01358168919,11.0124464991,3.95816048178,21.609592625,33.9027793977,34.7420874507,10.6964881224,154.676585769,30.2235990948,14.4405828658,66.72,21.942335861,10.2684426824,39.2641203693,14.9551524797,6.35113284103,4.9902810654,34.5637007446,2.89125,57.2515148453,6.94688711546,11.2242006553,69.5,10.9889342596,14.25334046,44.72,156.789587847,23.3920332185,45.8809504634,15.4443198913,7.65,14.1063683734,29.2034323347,7.51706434722,26.9008698533,21.4100903672,33.9173354079,105.8,12.2010521553
2004-03-19,4.9191795817,10.6864775887,5.54158448695,36.0097540796,11.6933678813,21.245137907,12.655,6.75894107475,9.03040455856,14.2500906689,17.5445847397,10.2160656403,18.0927728795,16.775453094,17.6192257817,1.40666863628,22.4722582692,11.2424512142,2.05600189599,16.61,20.4,12.8384820449,13.955,31.5027210329,16.034796483,9.9050389922,3.42986215221,136.8,7.25,15.3143023432,16.7176372279,9.45335412846,17.2855019124,6.66807946798,16.3621179338,7.48625352442,14.4075214758,116.0,19.4430200375,31.9619728099,13.2998787053,27.21,1.34101379836,43.1969594301,35.9109942406,9.45540948743,8.83009390397,13.318449374,5.73401063099,12.0203286346,5.01298701299,21.2629369457,12.4682414829,21.9151653862,10.93,4.4703999775,14.0294785894,31.8708887793,38.6234399128,29.8741294016,10.572545885,5.97485577215,11.119018562,4.20958011754,21.2918742345,33.1659509015,33.8968791137,10.7197413574,153.830973455,29.7728456093,14.1478950728,63.8388,21.5208021361,10.211755696,39.3847047219,14.822773456,6.52200642912,5.05708010328,33.6034060407,2.915,57.1251915659,6.76898987819,10.8470126496,68.2,10.9238682015,14.23334045,42.8,153.717003538,22.8736066932,45.3442149077,15.2270098017,7.5,13.9441485167,30.9723065122,7.21137181234,26.5241069702,20.9962464114,33.7433259915,105.0,12.1386654752
2004-03-22,4.80094729751,10.6360866536,5.32569967829,35.5548436225,11.5554382471,21.2487085184,12.405,6.81500860752,8.86869436457,14.1364938434,16.8641614729,10.2577638674,17.7440417132,16.725458517,17.1147898698,1.41252600088,21.8923290235,11.1359265307,2.05463668888,16.44,20.16,12.3484636463,14.1,30.8621364548,15.4691397722,9.81173065387,3.17644116323,135.9,7.12,15.0006165284,16.6777065657,8.81120883513,16.9617878309,6.61868628674,15.8405610011,7.36722522571,14.1011115139,112.0,18.5973108504,31.7710125542,12.7738387267,26.64,1.32705812023,42.6179923499,35.3127068988,9.33580486988,8.48146236472,13.2306354221,5.54590014749,11.9301681198,4.77056277056,20.936736598,12.5818843089,21.6554883816,10.67,4.41531061219,13.7648229256,31.2646116041,37.657853915,29.4780624613,10.5659006644,5.81995210398,10.8348263942,4.07707517437,21.0879654166,32.8885566441,33.6231926046,10.4755823894,151.752176516,29.5571003513,13.7721472305,62.46,21.4944562783,9.92832076393,39.1435360166,14.4991802871,6.22794490543,4.94509348095,32.9609067065,2.8775,55.8529356804,6.47545943669,10.6374637575,65.7,10.7431291512,13.74000687,42.48,152.487969815,22.4494395361,45.0659075826,14.9331820748,7.15,13.8292427848,30.1133820318,7.09885997659,25.8836100689,19.8391724941,33.3808063741,103.2,12.1683734181
2004-03-23,4.71496018173,10.6612821212,5.07735098863,35.4750347704,11.570763762,21.348685638,12.2,6.87387951692,8.75137520422,14.1364938434,16.4851915521,10.3866492966,17.9277817901,17.0345159026,17.0337198125,1.41613053294,22.2582367619,11.2752280399,2.05873231019,16.5,20.13,12.3484636463,14.09,30.4672555504,15.4769961154,9.75191761648,3.19727028562,137.5,7.04,14.9965949154,16.517983917,8.94939199952,17.0364910805,6.58905037799,15.8867164818,7.36722522571,14.5013204438,112.0,18.9870003778,31.6755324263,12.8036145745,26.44,1.31183374409,42.550320873,34.645650897,9.47534359035,8.56719143175,13.3301579009,5.71049682055,12.0589688552,4.80519480519,21.5358800937,12.6170594693,21.9702483872,11.0,4.38470540924,13.7484524721,31.4506284646,38.4027345419,29.6744030079,10.732031178,5.75356481763,10.7726593576,4.05329223585,21.1069336788,33.6340537109,33.9532263362,10.5046489332,151.752176516,29.9924434612,13.4201308309,61.92,21.4944562783,9.78255422742,38.9301944696,14.6609768715,6.28854542213,5.14352591701,33.4306911659,2.87,56.3943211636,6.59109264092,10.6374637575,67.3,10.9310977635,14.3333405,42.52,150.907783599,21.7424942743,45.5827640436,14.9331820748,7.1,13.7684103386,30.1984240596,7.033051167,26.1850203754,20.0925463446,33.5403150058,102.4,12.0643956179
2004-03-24,4.72033437647,10.6180898911,5.03839433143,35.123875821,11.5554382471,21.1201665076,12.08,6.8065984776,8.56746949341,14.0607626264,16.0717698204,10.3297880779,17.8715348277,16.8754422482,16.8715796979,1.40216297121,22.0580230937,11.1441207371,2.05463668888,16.5,22.68,12.074053343,14.24,29.9231974156,15.500565145,9.81651569686,3.31877349951,137.0,7.1,15.1333297578,16.0973809422,8.50232882061,17.1402455938,6.48038537926,15.6790168184,7.36722522571,14.657652057,109.6,19.3601073721,31.4010270586,13.1907005966,26.85,1.30168415999,42.3021921243,34.5631285051,9.30922606598,8.5100387204,13.3594292182,5.70713770477,12.0525288184,4.80519480519,21.6490516429,12.5412975853,21.8600823852,11.0275,4.30207136128,13.6284024803,30.8787988562,38.5038911702,29.667630975,10.6489659212,5.78675846081,10.6527657868,4.01422026543,20.8982827954,33.668727993,32.600892997,10.4465158456,151.998813441,29.9731804918,13.0443829886,62.82,20.9110837125,10.1226761459,38.0675525621,14.8705769923,5.96070656126,5.10226768773,33.7692123205,2.83125,56.4484597119,6.30645706128,10.2374158727,64.5,10.8154247713,15.01334084,41.12,150.556631107,21.247632591,45.4038521917,14.9362427803,7.23,13.8968343918,29.3139869708,6.85260765683,26.0908296547,20.0418715745,33.5258142211,102.2,12.0198337036
2004-03-25,4.84931505013,10.6252885961,5.01080003258,35.4351303443,11.7342359211,21.4236684777,12.175,6.82061536079,8.75137520422,14.2879562774,16.0373180094,10.7240258614,18.3552587037,17.0526957488,17.9615215791,1.40892146882,23.0798031932,11.6685499483,2.06009751729,16.81,22.91,12.5444710057,15.97,30.5374566001,15.8933823053,10.0533753249,3.26322917316,140.0,7.34,15.3303887953,15.9988853088,8.94126357808,17.4017069672,6.55941446925,16.0390295684,7.37975452031,15.2517121873,112.6,19.8161270318,31.6814999343,14.0542001841,28.71,1.30675895204,42.8285258336,35.1201546509,9.45540948743,8.84723971738,13.5116400682,5.79447471497,12.3970707857,4.93506493506,22.4878525368,12.719879169,22.3951743946,11.3675,4.35920107345,13.6638717961,31.7813251057,38.9453019121,29.7691870954,10.8184190451,5.87527484262,11.1456615777,4.12973739537,21.3013583655,34.1975107962,32.8262818869,10.5569687121,151.822644209,30.2390094704,13.1432639997,65.04,20.8132276692,10.1550687096,38.0768282816,15.2861000389,6.05111061078,5.21032495489,34.1146420701,2.8425,56.7732910018,6.49324916042,10.2831356309,66.4,10.8588021434,15.4000077,41.68,154.068156031,21.9388679581,46.6959933443,15.3065881443,7.69,14.2077557838,29.6371466763,6.534177933,26.7690028442,21.2242828768,34.0188409008,106.6,12.0109213207
2004-03-26,4.89410000626,10.6756795312,4.99456809208,35.0919522802,11.7751039609,21.0987428391,12.32,6.75613769812,8.77674150916,14.0986282349,16.3646102137,10.7088628697,18.4002562735,16.9436166715,18.2858018082,1.38999767551,23.1902659067,11.4145295491,2.06828875991,16.94,22.67,12.9854875645,15.935,31.2043665718,15.9248076782,10.1706088782,3.38473238705,140.9,7.49,15.2821294392,16.2358072377,9.05506147817,17.102893969,6.76686583047,16.2975002607,7.36722522571,15.508096033,105.8,20.2389816254,31.6755324263,14.1236771625,28.19,1.30549025403,42.6706257208,35.2439382388,9.32251546793,8.63005941424,13.5818912298,5.87173437784,12.1330292781,4.85714285714,22.4345953372,12.6089421246,22.6627203994,11.1175,4.34695899227,13.7702797434,31.8571097526,38.8993216265,29.687944027,11.0443565436,5.82548437785,11.1101375567,4.22147158679,21.2966163,34.145499373,33.4300021276,10.632541726,151.893111902,30.3237665361,13.3845336669,66.06,20.8169913632,10.6247608828,38.299445548,15.2787456487,6.49816360287,5.22604237557,33.4721427359,2.86375,57.4229535816,6.70672584514,10.2831356309,66.1,10.8443430193,15.90000795,41.2,159.335443417,22.1116767999,46.5568396817,15.4565627132,7.97,14.248310748,30.7852140511,6.68702420044,26.8443554209,21.4269819572,34.5988722887,104.8,11.9128851091
