,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2012-05-03,140.34,140.45,138.99,139.25,115.806934965,143518530,0.0000,1.0
2012-05-04,138.52,139.3,136.92,137.0,113.935727757,193496350,0.0000,1.0
2012-05-07,136.51,137.56,136.46,137.1,114.018892522,127664189,0.0000,1.0
2012-05-08,136.28,136.77,134.92,136.55,113.561486316,213125597,0.0000,1.0
2012-05-09,135.1,136.61,134.49,135.74,112.887851721,220525746,0.0000,1.0
2012-05-10,136.68,136.85,135.71,136.02,113.120713063,150085682,0.0000,1.0
2012-05-11,135.17,136.87,135.11,135.61,112.779737527,152988103,0.0000,1.0
2012-05-14,134.31,135.61,133.91,134.11,111.532266055,163196962,0.0000,1.0
2012-05-15,134.02,134.81,133.13,133.34,110.891897366,207288863,0.0000,1.0
2012-05-16,133.94,134.55,132.8,132.83,110.467757066,206973192,0.0000,1.0
2012-05-17,132.86,133.02,130.79,130.86,108.8294112,247684669,0.0000,1.0
2012-05-18,131.37,131.6,129.55,129.74,107.897965834,319503709,0.0000,1.0
2012-05-21,130.16,132.02,129.95,131.97,109.752540089,177733753,0.0000,1.0
2012-05-22,132.31,133.23,131.34,132.2,109.943819048,197272169,0.0000,1.0
2012-05-23,131.25,132.46,129.99,132.27,110.002034383,204667764,0.0000,1.0
2012-05-24,132.63,132.84,131.42,132.53,110.218262772,167017765,0.0000,1.0
2012-05-25,132.48,132.85,131.78,132.1,109.860654283,135393214,0.0000,1.0
2012-05-29,133.16,133.93,131.17,133.7,111.19129052,152437330,0.0000,1.0
2012-05-30,132.56,133.69,131.49,131.76,109.577894083,162154670,0.0000,1.0
2012-05-31,131.71,132.45,130.34,131.47,109.336716265,195826754,0.0000,1.0
2012-06-01,129.41,131.5,128.16,128.16,106.58396255,253063555,0.0000,1.0
2012-06-04,128.39,128.74,127.14,128.1,106.534063691,202317540,0.0000,1.0
2012-06-05,127.85,129.26,127.78,129.07,107.34076191,163687095,0.0000,1.0
2012-06-06,129.97,132.03,129.93,131.97,109.752540089,183846801,0.0000,1.0
2012-06-07,133.47,133.53,131.78,132.05,109.819071901,184597574,0.0000,1.0
2012-06-08,131.71,133.13,131.29,133.1,110.692301931,143634224,0.0000,1.0
2012-06-11,134.17,134.25,131.28,131.41,109.286817406,169457174,0.0000,1.0
2012-06-12,131.79,133.01,131.16,132.92,110.542605354,181773014,0.0000,1.0
2012-06-13,132.53,133.36,131.62,132.07,109.835704854,171953597,0.0000,1.0
2012-06-14,132.34,134.0,131.98,133.47,111.000011561,230470410,0.0000,1.0
2012-06-15,133.38,134.26,133.1,134.14,112.129605295,169104512,0.6883,1.0
2012-06-18,133.58,134.73,133.28,134.4,112.346943131,131154924,0.0000,1.0
2012-06-19,135.08,136.25,134.37,135.7,113.433632313,137213470,0.0000,1.0
2012-06-20,135.71,136.1,134.27,135.48,113.249731067,206299494,0.0000,1.0
2012-06-21,135.64,135.78,132.33,132.44,110.70855021,205129421,0.0000,1.0
2012-06-22,133.13,133.71,132.62,133.46,111.561183261,129848438,0.0000,1.0
2012-06-25,132.05,132.1,130.85,131.32,109.772325684,146248554,0.0000,1.0
2012-06-26,131.7,132.38,130.93,131.98,110.324029423,141386194,0.0000,1.0
2012-06-27,132.42,133.43,131.97,133.17,111.318767982,107982307,0.0000,1.0
2012-06-28,132.29,132.99,131.28,132.79,111.001120375,168941315,0.0000,1.0
2012-06-29,135.2,136.27,134.85,136.1,113.767998215,212056876,0.0000,1.0
2012-07-02,136.48,136.65,135.52,136.51,114.110723265,129049181,0.0000,1.0
2012-07-03,136.48,137.51,136.34,137.41,114.863046545,80450171,0.0000,1.0
2012-07-05,136.9,137.8,136.29,136.79,114.344779397,126024304,0.0000,1.0
2012-07-06,135.47,135.77,134.85,135.49,113.258090215,151120499,0.0000,1.0
2012-07-09,135.38,135.57,134.7,135.32,113.115984706,103703827,0.0000,1.0
2012-07-10,136.01,136.23,133.68,134.14,112.129605295,162748754,0.0000,1.0
2012-07-11,134.21,134.6,133.38,134.16,112.14632359,142460464,0.0000,1.0
2012-07-12,133.38,134.23,132.6,133.51,111.602978999,143428183,0.0000,1.0
2012-07-13,133.86,135.89,133.84,135.75,113.475428051,129613009,0.0000,1.0
2012-07-16,135.44,135.83,134.9,135.43,113.207935329,97413111,0.0000,1.0
2012-07-17,135.97,136.64,134.55,136.36,113.985336052,138576451,0.0000,1.0
2012-07-18,136.04,137.64,135.96,137.37,114.829609955,113247909,0.0000,1.0
2012-07-19,137.65,138.18,137.21,137.73,115.130539267,129742249,0.0000,1.0
2012-07-20,136.95,137.16,136.32,136.47,114.077286675,142813020,0.0000,1.0
2012-07-23,134.47,136.38,133.84,135.09,112.923724312,144901109,0.0000,1.0
2012-07-24,135.19,135.25,133.03,133.93,111.954063196,173030103,0.0000,1.0
2012-07-25,134.21,134.56,133.25,133.96,111.979140639,129041882,0.0000,1.0
2012-07-26,135.89,136.46,135.26,136.17,113.826512248,156221922,0.0000,1.0
2012-07-27,136.89,139.07,136.14,138.68,115.924658284,236689679,0.0000,1.0
2012-07-30,138.52,139.34,138.27,138.68,115.924658284,106715402,0.0000,1.0
2012-07-31,138.49,138.87,137.71,137.71,115.113820972,120507272,0.0000,1.0
2012-08-01,138.7,138.73,137.4,137.59,115.013511201,138192791,0.0000,1.0
2012-08-02,136.55,137.57,135.58,136.64,114.219392183,199418419,0.0000,1.0
2012-08-03,138.56,139.64,136.68,139.35,116.484721171,157710313,0.0000,1.0
2012-08-06,139.72,140.17,139.56,139.62,116.710418155,85244038,0.0000,1.0
2012-08-07,140.18,140.92,140.03,140.32,117.295558483,109434310,0.0000,1.0
2012-08-08,139.85,140.65,139.81,140.49,117.437663992,89648652,0.0000,1.0
2012-08-09,140.29,140.89,140.15,140.61,117.537973762,90094828,0.0000,1.0
2012-08-10,140.04,140.89,139.81,140.84,117.730234156,99737237,0.0000,1.0
2012-08-13,140.6,140.84,140.04,140.77,117.671720123,79352310,0.0000,1.0
2012-08-14,141.29,141.38,140.37,140.79,117.688438418,102210603,0.0000,1.0
2012-08-15,140.64,141.19,140.55,140.95,117.822184779,71012147,0.0000,1.0
2012-08-16,141.15,142.16,140.8,141.99,118.691536125,111977601,0.0000,1.0
2012-08-17,142.23,142.3,141.86,142.18,118.850359928,90784837,0.0000,1.0
2012-08-20,141.98,142.22,141.59,142.19,118.858719076,78199468,0.0000,1.0
2012-08-21,142.54,143.09,141.45,141.76,118.499275731,105399601,0.0000,1.0
2012-08-22,141.4,142.05,141.07,141.82,118.549430616,132950820,0.0000,1.0
2012-08-23,141.47,141.48,140.44,140.66,117.5797695,111378827,0.0000,1.0
2012-08-24,140.31,141.83,140.22,141.51,118.290297042,99416396,0.0000,1.0
2012-08-27,141.89,142.08,141.34,141.54,118.315374485,68716759,0.0000,1.0
2012-08-28,141.18,141.84,140.97,141.4,118.198346419,75623274,0.0000,1.0
2012-08-29,141.52,141.89,141.12,141.51,118.290297042,65396086,0.0000,1.0
2012-08-30,140.9,140.94,140.19,140.49,117.437663992,96477807,0.0000,1.0
2012-08-31,141.29,141.82,140.36,141.16,117.997726878,151904556,0.0000,1.0
2012-09-04,141.04,141.46,140.13,141.03,117.88905796,119620349,0.0000,1.0
2012-09-05,141.09,141.47,140.63,140.91,117.788748189,100482344,0.0000,1.0
2012-09-06,141.76,143.78,141.75,143.77,120.17946439,157982836,0.0000,1.0
2012-09-07,144.01,144.39,143.88,144.33,120.647576653,107218047,0.0000,1.0
2012-09-10,144.19,144.44,143.46,143.51,119.962126553,86274348,0.0000,1.0
2012-09-11,143.6,144.37,143.56,143.91,120.296492455,88581396,0.0000,1.0
2012-09-12,144.39,144.55,143.9,144.39,120.697731538,87596498,0.0000,1.0
2012-09-13,144.37,147.04,143.99,146.59,122.536744,225243763,0.0000,1.0
2012-09-14,146.88,148.11,146.76,147.24,123.080088591,169672999,0.0000,1.0
2012-09-17,146.94,147.19,146.37,146.74,122.662131213,119136952,0.0000,1.0
2012-09-18,146.49,146.81,146.25,146.62,122.561821443,98293358,0.0000,1.0
2012-09-19,146.79,147.17,146.41,146.7,122.628694623,128175304,0.0000,1.0
2012-09-20,146.03,146.79,145.63,146.71,122.637053771,153893195,0.0000,1.0
2012-09-21,146.64,146.67,145.81,145.87,122.586439132,108585503,0.7794,1.0
2012-09-24,145.15,145.98,145.04,145.65,122.401555218,95622709,0.0000,1.0
2012-09-25,145.96,146.24,144.06,144.1,121.098964002,133060270,0.0000,1.0
2012-09-26,144.07,144.11,142.95,143.29,120.418255044,146283598,0.0000,1.0
2012-09-27,143.89,144.97,143.51,144.64,121.552769974,111654225,0.0000,1.0
2012-09-28,144.09,144.56,143.46,143.97,120.989714416,150664142,0.0000,1.0
2012-10-01,144.52,145.69,144.01,144.35,121.309059359,135858200,0.0000,1.0
2012-10-02,144.92,145.15,143.83,144.5,121.435116574,113346235,0.0000,1.0
2012-10-03,144.89,145.43,144.13,145.09,121.930941617,121026475,0.0000,1.0
2012-10-04,145.64,146.34,145.44,146.13,122.804938304,124255532,0.0000,1.0
2012-10-05,146.91,147.16,145.7,146.14,122.813342118,124661611,0.0000,1.0
2012-10-08,145.6,146.12,145.31,145.64,122.393151403,78257959,0.0000,1.0
2012-10-09,145.53,145.65,144.15,144.2,121.183002145,148520522,0.0000,1.0
2012-10-10,144.18,144.32,143.09,143.28,120.40985123,123906096,0.0000,1.0
2012-10-11,144.28,144.49,143.33,143.36,120.477081744,123539819,0.0000,1.0
2012-10-12,143.46,143.95,142.58,142.89,120.082102472,124063714,0.0000,1.0
2012-10-15,143.23,144.23,142.77,144.08,121.082156373,107448207,0.0000,1.0
2012-10-16,144.76,145.64,144.66,145.54,122.30911326,108612021,0.0000,1.0
2012-10-17,145.64,146.32,145.42,146.2,122.863765004,128757819,0.0000,1.0
2012-10-18,145.82,146.52,145.33,145.82,122.544420061,147982555,0.0000,1.0
2012-10-19,145.55,145.56,143.05,143.39,120.502293187,185459471,0.0000,1.0
2012-10-22,143.15,143.67,142.28,143.41,120.519100815,125401781,0.0000,1.0
2012-10-23,141.86,142.06,140.83,141.42,118.846741771,191909488,0.0000,1.0
2012-10-24,141.93,142.1,140.8,141.02,118.510589199,119929435,0.0000,1.0
2012-10-25,142.02,142.28,140.57,141.43,118.855145585,134167644,0.0000,1.0
2012-10-26,141.3,141.84,140.39,141.35,118.78791507,146001865,0.0000,1.0
2012-10-31,141.85,142.03,140.68,141.35,118.78791507,103253290,0.0000,1.0
2012-11-01,141.65,143.01,141.52,142.83,120.031679586,100929973,0.0000,1.0
2012-11-02,143.68,143.72,141.41,141.56,118.964395171,137651914,0.0000,1.0
2012-11-05,141.35,142.17,140.93,141.85,119.208105785,98318459,0.0000,1.0
2012-11-06,142.28,143.52,142.13,142.96,120.140929172,106563909,0.0000,1.0
2012-11-07,141.66,141.68,139.06,139.72,117.41809334,263929703,0.0000,1.0
2012-11-08,139.7,140.41,137.93,138.04,116.006252539,181351566,0.0000,1.0
2012-11-09,137.62,139.44,137.55,138.16,116.10709831,200950904,0.0000,1.0
2012-11-12,138.59,138.81,137.96,138.27,116.199540267,97301953,0.0000,1.0
2012-11-13,137.54,139.25,137.36,137.79,115.796157181,122818991,0.0000,1.0
2012-11-14,138.21,138.43,135.62,135.93,114.233047722,191349976,0.0000,1.0
2012-11-15,135.98,136.49,135.18,135.7,114.039759993,177963481,0.0000,1.0
2012-11-16,135.9,136.64,134.7,136.37,114.602815551,239316080,0.0000,1.0
2012-11-19,137.9,139.15,136.41,139.13,116.922268297,151289828,0.0000,1.0
2012-11-20,138.91,139.42,138.08,139.19,116.972691183,119410788,0.0000,1.0
2012-11-21,139.31,139.57,139.03,139.45,117.191190354,81542659,0.0000,1.0
2012-11-23,140.13,141.4,140.04,141.35,118.78791507,65409145,0.0000,1.0
2012-11-26,140.65,141.36,140.19,141.05,118.535800642,99649879,0.0000,1.0
2012-11-27,140.91,141.39,140.24,140.33,117.930726012,127850321,0.0000,1.0
2012-11-28,139.76,141.54,139.0,141.46,118.880357028,176637479,0.0000,1.0
2012-11-29,141.99,142.51,141.37,142.12,119.435008771,150798733,0.0000,1.0
2012-11-30,142.14,142.42,141.66,142.15,119.460220214,136298627,0.0000,1.0
2012-12-03,142.8,142.92,141.34,141.45,118.871953213,124385047,0.0000,1.0
2012-12-04,141.44,141.87,140.87,141.25,118.703876928,126623508,0.0000,1.0
2012-12-05,141.37,142.16,140.37,141.5,118.913972285,147129404,0.0000,1.0
2012-12-06,141.37,142.04,141.16,141.98,119.317355371,103086256,0.0000,1.0
2012-12-07,142.53,142.69,141.67,142.41,119.678719386,108661551,0.0000,1.0
2012-12-10,142.21,142.81,142.15,142.47,119.729142272,98424357,0.0000,1.0
2012-12-11,143.06,144.11,142.99,143.44,120.544312258,152344305,0.0000,1.0
2012-12-12,144.0,144.55,143.31,143.51,120.603138958,146740002,0.0000,1.0
2012-12-13,143.42,143.83,142.27,142.63,119.8636033,135280737,0.0000,1.0
2012-12-14,142.32,142.58,141.88,142.1,119.418201143,137650387,0.0000,1.0
2012-12-17,142.47,143.85,142.43,143.77,120.82163813,143176435,0.0000,1.0
2012-12-18,144.0,145.5,143.79,145.37,122.166248417,177579280,0.0000,1.0
2012-12-19,145.53,145.58,144.24,144.29,121.258636473,150656553,0.0000,1.0
2012-12-20,144.38,145.14,143.98,145.12,121.95615306,167906484,0.0000,1.0
2012-12-21,142.17,144.09,141.94,142.79,120.856791285,245707986,1.0218,1.0
2012-12-24,142.48,142.56,142.19,142.35,120.484377334,53874548,0.0000,1.0
2012-12-26,142.64,142.71,141.35,141.75,119.976540127,105880761,0.0000,1.0
2012-12-27,141.79,142.08,139.92,141.56,119.815725011,167731111,0.0000,1.0
2012-12-28,140.64,141.42,139.87,140.03,118.520740134,148156789,0.0000,1.0
2012-12-31,139.66,142.56,139.54,142.41,120.535161054,243370696,0.0000,1.0
2013-01-02,145.11,146.15,144.73,146.06,123.624504063,191699844,0.0000,1.0
2013-01-03,145.99,146.37,145.34,145.73,123.345193599,144670984,0.0000,1.0
2013-01-04,145.97,146.61,145.67,146.37,123.88688662,116753387,0.0000,1.0
2013-01-07,145.85,146.11,145.43,145.97,123.548328482,109872420,0.0000,1.0
2013-01-08,145.71,145.91,144.98,145.55,123.192842437,121133837,0.0000,1.0
2013-01-09,145.87,146.32,145.64,145.92,123.506008714,90616572,0.0000,1.0
2013-01-10,146.73,147.09,145.97,147.08,124.487827314,130545424,0.0000,1.0
2013-01-11,147.04,147.15,146.61,147.07,124.479363361,113891272,0.0000,1.0
2013-01-14,146.89,147.07,146.43,146.97,124.394723827,89495130,0.0000,1.0
2013-01-15,146.29,147.21,146.2,147.07,124.479363361,93129495,0.0000,1.0
2013-01-16,146.77,147.28,146.61,147.05,124.462435454,104747927,0.0000,1.0
2013-01-17,147.7,148.42,147.15,148.0,125.266511032,133581775,0.0000,1.0
2013-01-18,147.97,148.49,147.43,148.33,125.545821495,169850738,0.0000,1.0
2013-01-22,148.33,149.13,147.98,149.13,126.222937771,111615740,0.0000,1.0
2013-01-23,149.13,149.5,148.86,149.37,126.426072654,104286611,0.0000,1.0
2013-01-24,149.15,150.14,149.01,149.41,126.459928468,146167943,0.0000,1.0
2013-01-25,149.88,150.25,149.37,150.25,127.170900558,147142564,0.0000,1.0
2013-01-28,150.29,150.33,149.51,150.07,127.018549395,113251578,0.0000,1.0
2013-01-29,149.77,150.85,149.67,150.66,127.517922649,105606462,0.0000,1.0
2013-01-30,150.64,150.94,149.93,150.07,127.018549395,137305441,0.0000,1.0
2013-01-31,149.89,150.38,149.6,149.7,126.705383118,108490791,0.0000,1.0
2013-02-01,150.65,151.42,150.39,151.24,128.008831949,131103910,0.0000,1.0
2013-02-04,150.32,151.27,149.43,149.54,126.569959863,158901804,0.0000,1.0
2013-02-05,150.35,151.48,150.29,151.05,127.848016833,113835751,0.0000,1.0
2013-02-06,150.52,151.26,150.41,151.16,127.941120321,138641354,0.0000,1.0
2013-02-07,151.21,151.35,149.86,150.96,127.771841252,162376010,0.0000,1.0
2013-02-08,151.22,151.89,151.22,151.8,128.482813342,103104819,0.0000,1.0
2013-02-11,151.74,151.9,151.39,151.77,128.457421482,73707733,0.0000,1.0
2013-02-12,151.78,152.3,151.61,152.02,128.669020318,65311038,0.0000,1.0
2013-02-13,152.33,152.61,151.72,152.15,128.779051713,82228386,0.0000,1.0
2013-02-14,151.69,152.47,151.52,152.29,128.897547061,80765157,0.0000,1.0
2013-02-15,152.43,152.59,151.55,152.11,128.745195899,215103754,0.0000,1.0
2013-02-19,152.37,153.28,152.16,153.25,129.710086592,95043470,0.0000,1.0
2013-02-20,153.14,153.19,151.26,151.34,128.093471483,160357559,0.0000,1.0
2013-02-21,150.96,151.42,149.94,150.42,127.314787766,181438601,0.0000,1.0
2013-02-22,151.15,151.89,150.49,151.89,128.558988923,106239444,0.0000,1.0
2013-02-25,152.63,152.86,149.0,149.0,126.112906376,237325697,0.0000,1.0
2013-02-26,149.72,150.2,148.73,150.02,126.976229628,186316695,0.0000,1.0
2013-02-27,149.89,152.33,149.76,151.91,128.57591683,147089201,0.0000,1.0
2013-02-28,151.9,152.87,151.41,151.61,128.321998226,126627248,0.0000,1.0
2013-03-01,151.09,152.34,150.41,152.11,128.745195899,170605782,0.0000,1.0
2013-03-04,151.76,152.92,151.52,152.92,129.430776128,97382957,0.0000,1.0
2013-03-05,153.66,154.7,153.64,154.29,130.590337751,121384504,0.0000,1.0
2013-03-06,154.84,154.92,154.16,154.5,130.768080773,94355975,0.0000,1.0
2013-03-07,154.7,154.98,154.52,154.78,131.005071469,85702532,0.0000,1.0
2013-03-08,155.46,155.65,154.66,155.44,131.563692397,123471509,0.0000,1.0
2013-03-11,155.32,156.04,155.13,156.03,132.06306565,83315530,0.0000,1.0
2013-03-12,155.92,156.1,155.21,155.68,131.76682728,105663831,0.0000,1.0
2013-03-13,155.76,156.12,155.23,155.9,131.953034256,92399074,0.0000,1.0
2013-03-14,156.31,156.8,155.91,156.73,132.655542392,127154879,0.0000,1.0
2013-03-15,155.85,156.04,155.31,155.83,132.48094796,138507153,0.6937,1.0
2013-03-18,154.34,155.64,154.2,154.97,131.749807517,126602593,0.0000,1.0
2013-03-19,155.3,155.51,153.59,154.61,131.443748727,167206228,0.0000,1.0
2013-03-20,155.52,155.95,155.26,155.69,132.361925097,113632993,0.0000,1.0
2013-03-21,154.76,155.64,154.1,154.36,131.2312079,128441488,0.0000,1.0
2013-03-22,154.85,155.6,154.73,155.6,132.2854104,111082225,0.0000,1.0
2013-03-25,156.01,156.27,154.35,154.95,131.732804251,151141333,0.0000,1.0
2013-03-26,155.59,156.23,155.42,156.19,132.78700675,86222901,0.0000,1.0
2013-03-27,155.26,156.24,155.0,156.19,132.78700675,99859772,0.0000,1.0
2013-03-28,156.09,156.85,155.75,156.67,133.195085137,102819515,0.0000,1.0
2013-04-01,156.59,156.91,155.67,156.05,132.667983887,99146793,0.0000,1.0
2013-04-02,156.61,157.21,156.37,156.82,133.322609633,101379648,0.0000,1.0
2013-04-03,156.91,157.03,154.82,155.23,131.970849977,153863537,0.0000,1.0
2013-04-04,155.43,156.17,155.09,155.86,132.506452859,131800661,0.0000,1.0
2013-04-05,153.95,155.35,153.77,155.16,131.911338545,159608146,0.0000,1.0
2013-04-08,155.27,156.22,154.75,156.21,132.804010016,86406390,0.0000,1.0
2013-04-09,156.5,157.32,155.98,156.75,133.263098202,100762236,0.0000,1.0
2013-04-10,157.17,158.87,157.13,158.67,134.895411749,135064585,0.0000,1.0
2013-04-11,158.7,159.71,158.54,159.19,135.337496668,110026835,0.0000,1.0
2013-04-12,158.68,159.04,157.92,158.8,135.005932979,116234137,0.0000,1.0
2013-04-15,158.0,158.13,155.1,155.12,131.877332013,216210295,0.0000,1.0
2013-04-16,156.29,157.49,155.91,157.41,133.824205983,147215890,0.0000,1.0
2013-04-17,156.29,156.32,154.28,155.11,131.86883038,226580070,0.0000,1.0
2013-04-18,155.37,155.41,153.55,154.14,131.044171973,167415764,0.0000,1.0
2013-04-19,154.5,155.55,154.12,155.48,132.183390803,149577337,0.0000,1.0
2013-04-22,155.78,156.54,154.75,156.17,132.770003484,106460508,0.0000,1.0
2013-04-23,156.95,157.93,156.17,157.78,134.138766407,165858583,0.0000,1.0
2013-04-24,157.83,158.3,157.54,157.88,134.223782737,96580174,0.0000,1.0
2013-04-25,158.34,159.27,158.1,158.52,134.767887253,130849307,0.0000,1.0
2013-04-26,158.33,158.6,157.73,158.24,134.529841527,95891293,0.0000,1.0
2013-04-29,158.67,159.65,158.42,159.3,135.431014632,88476104,0.0000,1.0
2013-04-30,159.27,159.72,158.61,159.68,135.754076688,115868414,0.0000,1.0
2013-05-01,159.33,159.41,158.1,158.28,134.56384806,138772621,0.0000,1.0
2013-05-02,158.68,159.89,158.53,159.75,135.813588119,96336318,0.0000,1.0
2013-05-03,161.14,161.88,159.78,161.37,137.190852675,143979238,0.0000,1.0
2013-05-06,161.49,162.01,161.42,161.78,137.53941963,66750706,0.0000,1.0
2013-05-07,162.13,162.65,161.67,162.6,138.236553541,89948203,0.0000,1.0
2013-05-08,162.42,163.39,162.33,163.34,138.865674388,97023107,0.0000,1.0
2013-05-09,163.27,163.7,162.47,162.88,138.474599267,106566417,0.0000,1.0
2013-05-10,162.99,163.55,162.51,163.41,138.925185819,103075824,0.0000,1.0
2013-05-13,163.2,163.81,162.82,163.54,139.035707049,81688029,0.0000,1.0
2013-05-14,163.67,165.35,163.67,165.23,140.472483036,118798711,0.0000,1.0
2013-05-15,164.96,166.45,164.91,166.12,141.229128378,120608462,0.0000,1.0
2013-05-16,165.78,166.36,165.09,165.34,140.566000999,109779806,0.0000,1.0
2013-05-17,165.95,167.04,165.73,166.94,141.926262289,129718215,0.0000,1.0
2013-05-20,166.78,167.58,166.61,166.93,141.917760656,85006385,0.0000,1.0
2013-05-21,167.08,167.8,166.5,167.17,142.121799849,95701008,0.0000,1.0
2013-05-22,167.34,169.07,165.17,165.93,141.06759735,243639217,0.0000,1.0
2013-05-23,164.16,165.91,163.94,165.45,140.659518963,210803037,0.0000,1.0
2013-05-24,164.47,165.38,163.98,165.31,140.5404961,151527477,0.0000,1.0
2013-05-28,167.04,167.78,165.81,166.3,141.382157773,143410276,0.0000,1.0
2013-05-29,165.42,165.8,164.34,165.22,140.463981403,160214092,0.0000,1.0
2013-05-30,165.35,166.59,165.22,165.83,140.982581019,106551037,0.0000,1.0
2013-05-31,165.37,166.31,163.13,163.45,138.959192351,176380148,0.0000,1.0
2013-06-03,163.83,164.46,162.66,164.35,139.724339327,167962719,0.0000,1.0
2013-06-04,164.44,165.1,162.73,163.56,139.052710315,157537197,0.0000,1.0
2013-06-05,163.09,163.42,161.13,161.27,137.105836344,211235847,0.0000,1.0
2013-06-06,161.2,162.74,160.25,162.73,138.347074771,200064681,0.0000,1.0
2013-06-07,163.85,164.95,163.14,164.8,140.106912814,185761019,0.0000,1.0
2013-06-10,165.31,165.4,164.37,164.8,140.106912814,102542965,0.0000,1.0
2013-06-11,163.3,164.54,162.74,163.1,138.661635194,159379607,0.0000,1.0
2013-06-12,164.22,164.39,161.6,161.75,137.513914731,176962186,0.0000,1.0
2013-06-13,161.66,164.5,161.3,164.21,139.605316464,163201480,0.0000,1.0
2013-06-14,164.03,164.67,162.91,163.18,138.729648259,141018099,0.0000,1.0
2013-06-17,164.29,165.22,163.22,164.44,139.800854024,136114269,0.0000,1.0
2013-06-18,164.53,165.99,164.52,165.74,140.906066322,114592356,0.0000,1.0
2013-06-19,165.6,165.89,163.38,163.45,138.959192351,205916944,0.0000,1.0
2013-06-20,161.86,163.47,158.98,159.4,135.516030962,320785551,0.0000,1.0
2013-06-21,159.64,159.76,157.47,159.07,135.948866105,271424782,0.8391,1.0
2013-06-24,157.41,158.43,155.73,157.06,134.231023514,221849792,0.0000,1.0
2013-06-25,158.48,160.1,157.42,158.57,135.521542077,161987972,0.0000,1.0
2013-06-26,159.87,160.5,159.25,160.14,136.863339523,134713304,0.0000,1.0
2013-06-27,161.1,161.82,160.95,161.08,137.666708695,129359801,0.0000,1.0
2013-06-28,160.63,161.4,159.86,160.42,137.102640979,160158020,0.0000,1.0
2013-07-01,161.26,162.48,161.08,161.36,137.90601015,131657906,0.0000,1.0
2013-07-02,161.12,162.3,160.5,161.21,137.777812942,144734577,0.0000,1.0
2013-07-03,160.48,161.77,160.22,161.28,137.837638306,75216341,0.0000,1.0
2013-07-05,162.47,163.08,161.3,163.02,139.324725922,122350267,0.0000,1.0
2013-07-08,163.86,164.39,163.08,163.95,140.119548613,106842928,0.0000,1.0
2013-07-09,164.98,165.33,164.27,165.13,141.128033318,119211370,0.0000,1.0
2013-07-10,164.97,165.75,164.63,165.19,141.179312201,120332699,0.0000,1.0
2013-07-11,167.11,167.61,165.18,167.44,143.102270325,135466463,0.0000,1.0
2013-07-12,167.39,167.93,167.13,167.51,143.162095689,102638074,0.0000,1.0
2013-07-15,167.97,168.39,167.68,168.15,143.709070444,69387788,0.0000,1.0
2013-07-16,168.26,168.36,167.07,167.52,143.170642169,88590595,0.0000,1.0
2013-07-17,168.16,168.48,167.73,167.95,143.538140833,91766311,0.0000,1.0
2013-07-18,168.31,169.27,168.2,168.87,144.324417043,103461245,0.0000,1.0
2013-07-19,168.52,169.23,168.31,169.17,144.58081146,103709128,0.0000,1.0
2013-07-22,169.41,169.74,169.01,169.5,144.862845318,79307249,0.0000,1.0
2013-07-23,169.8,169.83,169.05,169.14,144.555172018,80765520,0.0000,1.0
2013-07-24,169.79,169.86,168.18,168.52,144.025290224,112811714,0.0000,1.0
2013-07-25,168.22,169.08,167.94,168.93,144.375695927,111066858,0.0000,1.0
2013-07-26,168.22,169.16,167.52,169.11,144.529532576,107750433,0.0000,1.0
2013-07-29,168.68,169.06,168.11,168.59,144.085115588,79712464,0.0000,1.0
2013-07-30,169.1,169.28,168.19,168.59,144.085115588,85124833,0.0000,1.0
2013-07-31,168.94,169.85,168.49,168.71,144.187673354,142329200,0.0000,1.0
2013-08-01,169.99,170.81,169.9,170.66,145.854237062,110213653,0.0000,1.0
2013-08-02,170.28,170.97,170.05,170.95,146.102084998,91009697,0.0000,1.0
2013-08-05,170.57,170.96,170.35,170.7,145.888422984,53868607,0.0000,1.0
2013-08-06,170.37,170.74,169.35,169.73,145.059414371,87403388,0.0000,1.0
2013-08-07,169.19,169.43,168.55,169.18,144.58935794,84663314,0.0000,1.0
2013-08-08,169.98,170.18,168.93,169.8,145.119239734,101940958,0.0000,1.0
2013-08-09,169.58,170.1,168.72,169.31,144.700462187,91824151,0.0000,1.0
2013-08-12,168.46,169.31,168.38,169.11,144.529532576,68477641,0.0000,1.0
2013-08-13,169.41,169.9,168.41,169.61,144.956856604,80689816,0.0000,1.0
2013-08-14,169.53,169.8,168.7,168.74,144.213312796,79609123,0.0000,1.0
2013-08-15,167.41,167.43,166.09,166.38,142.196343386,152647543,0.0000,1.0
2013-08-16,166.06,166.63,165.5,165.83,141.726286956,130636116,0.0000,1.0
2013-08-19,165.64,166.21,164.76,164.77,140.820360018,96330805,0.0000,1.0
2013-08-20,165.04,166.2,164.86,165.58,141.512624942,89235551,0.0000,1.0
2013-08-21,165.12,166.03,164.19,164.56,140.640883926,159343176,0.0000,1.0
2013-08-22,164.9,166.3,164.89,166.06,141.922856009,101381277,0.0000,1.0
2013-08-23,166.55,166.83,165.77,166.62,142.40145892,90872824,0.0000,1.0
2013-08-26,166.79,167.3,165.89,166.0,141.871577126,89492894,0.0000,1.0
2013-08-27,164.36,166.0,163.21,163.33,139.589666819,158359408,0.0000,1.0
2013-08-28,163.26,164.49,163.05,163.91,140.085362691,107750295,0.0000,1.0
