,BRK.B,JPM,BAC,WFC,MS,C,GS,BLK,SCHW,SPGI,AXP,PNC,MMC,TFC,CB,XLF,SPY
1999-11-15,38.8,28.0217919309,17.722296577,12.8754784756,33.9958398501,254.685397122,60.3794058865,11.6798145044,22.7548437568,,34.1081791055,31.8479876489,24.1503611057,16.9008200868,13.852830995,13.5135900637,13.5135900637
1999-11-16,38.02,29.1893665947,18.1939926836,13.1152757467,35.7341039231,264.347763656,64.1028025828,11.5147521174,23.3904539176,,34.5852165755,32.0423428431,24.245114852,16.9613965029,14.0203468272,13.883753989,13.883753989
1999-11-17,37.88,27.7875981757,17.9406244892,12.8427788478,34.1025507302,256.964257154,61.5869940042,11.5543670903,21.3259921153,,33.5227240286,31.3227033399,23.6144102278,16.4395073797,13.8382644009,13.5865801335,13.5865801335
1999-11-18,38.34,28.2967150349,17.6198711367,13.0635013359,34.8551432529,256.371753546,62.074673821,11.3893047033,23.3599446299,,33.5877745927,31.2228993213,23.244278406,16.4115490338,13.6707485687,13.5448715222,13.5448715222
1999-11-19,37.1,28.1711328763,17.5524859787,12.9436027004,34.9281559603,257.511183561,61.8811500842,11.6401995315,23.1362098533,,33.6094581141,31.1913822627,23.3923311347,16.2670975801,13.6561819746,13.341542042,13.341542042
1999-11-22,38.18,27.7875981757,17.3179856285,12.7555798401,34.4872715347,255.23232353,61.6876263474,11.7590444501,22.3734776604,,33.54440755,30.5347768766,23.0606930224,15.8337432189,13.306583716,13.2946198543,13.2946198543
1999-11-23,37.78,27.1325344835,16.8813298041,12.5702819488,33.838581711,249.261710247,60.1858821497,12.6305738535,20.8175039867,,33.6961921995,30.0094925677,23.022199313,15.5727986573,13.2920171219,13.0808632214,13.0808632214
1999-11-24,37.9,27.0035582125,16.172437941,12.5348573519,33.3106436727,245.8434202,59.7059432824,12.2542316112,20.3395251458,,33.1757876868,29.4842082588,22.8178865474,15.6333750734,13.0808015074,12.9296695054,12.9296695054
1999-11-26,37.66,26.8338525928,16.3072082572,12.518507538,33.1365364473,247.848817028,59.8452803729,12.1750016654,20.3395251458,,33.0890536013,29.6785634531,22.8001202199,15.6007570032,12.8671581271,12.8410387063,12.8410387063
1999-11-29,37.48,26.1143007651,15.347643606,12.262360453,32.8557183418,241.559163341,57.6700735711,11.9703243055,19.5767929528,,32.0482445759,28.6279948353,22.743860183,14.9949928424,12.6243815587,12.5282241215,12.5282241215
1999-11-30,37.3,26.2195182493,15.7977764621,12.6711058014,33.8722798837,245.569956996,58.1577533878,12.1353866925,19.2920396008,,32.8071678236,29.2846002214,23.2827721155,14.9111178047,13.0031130055,12.7419807545,12.7419807545
1999-12-01,37.2,26.2670358229,15.7357821166,12.774654623,33.681323572,247.529776623,58.9782940319,12.2542316112,19.0683048242,,33.1324206441,29.2215661043,23.1139920048,15.1114859502,12.8817247212,12.6429228026,12.6429228026
1999-12-02,37.0,26.8338525928,15.3279785027,12.8237040648,34.2064534292,246.116883404,59.9923584129,12.5447414123,19.4191616329,,33.2625217723,28.7593159125,23.223551024,14.9390761506,13.0808015074,12.7002721432,12.7002721432
1999-12-03,36.8,27.8317216368,15.6161597232,12.8591286617,35.9980729422,260.656010405,61.1999465306,12.6701888264,20.1157903692,,34.1081791055,28.9904410084,23.9845420495,15.4003888577,13.5202270962,13.0026595752,13.0026595752
1999-12-06,36.72,26.7693644573,15.0452346637,12.4667331272,35.9110193295,256.098290342,59.6053109392,12.1353866925,19.8615463049,,34.0864955841,26.8210168126,24.1148284508,15.0229511882,13.2458895739,12.6533499555,12.6533499555
1999-12-07,36.22,26.6879057598,14.2731264879,12.006213368,36.961279044,260.656010405,62.6552450314,12.3004490795,19.9581590493,,34.4551154473,25.2136468274,24.245114852,14.3892286815,13.1706288377,12.6272820734,12.6272820734
1999-12-08,36.0,26.3790415319,13.7810434605,11.9081144843,37.1915498905,255.004437527,61.927595781,12.0099392784,19.3225488885,,34.3250143191,24.9510046729,24.2806475069,14.0723674282,13.0492405535,12.3248946414,12.3248946414
1999-12-09,35.7,26.4333473302,13.8490107294,12.1942362282,37.315109857,251.267107075,61.927595781,12.0495542513,20.4666471779,,34.6502671395,25.2819337876,25.9092275226,14.1003257741,12.852591533,12.5021562395,12.5021562395
1999-12-10,35.74,26.793123244,14.5803385438,12.2296608251,37.7700351878,255.824827138,63.4757856755,11.6401995315,20.7208912423,,36.3849488487,25.0823257502,26.1490729431,14.2447772278,12.9885464114,12.7263400252,12.7263400252
1999-12-13,35.7,26.6539646359,14.3111881586,12.0443629338,36.9809363114,252.178651088,63.5222313724,11.5147521174,19.9835834557,,36.0596960282,25.0823257502,25.5390957009,13.7834645207,12.8380249389,12.5803598857,12.5803598857
1999-12-14,34.94,25.9853244941,13.9006658539,11.8536151046,35.680748483,243.838023372,60.9599770969,11.3100747575,19.0683048242,,34.8020517891,24.65684546,25.1689638791,13.639013067,12.8380249389,12.2779724537,12.2779724537
1999-12-15,35.12,25.6255485803,13.7728873882,11.3930953453,35.4841758092,248.395743435,61.4941026106,11.3100747575,19.1954268563,,34.3033307977,24.0002400738,24.6685456561,13.8114228666,12.7312032488,12.2414774188,12.2414774188
1999-12-16,34.64,25.4558429605,13.6451089225,10.7472776948,35.1022631857,246.116883404,60.812899057,11.0987949021,18.3716760879,,33.0890536013,22.5872252829,24.5767529643,13.6110547211,12.852591533,11.9755850217,11.9755850217
1999-12-17,35.1,24.6921676717,13.2536174531,10.8835261443,35.9615665885,248.395743435,62.074673821,11.303472262,18.3716760879,,33.6376466919,22.655512243,25.281483953,12.7723043446,13.1099346956,12.0662193981,12.0662193981
1999-12-20,35.12,24.522462052,13.0497156461,11.0797239115,36.599023688,248.03112583,63.3828942819,11.1846273434,16.846211702,,33.6528251568,23.0127055731,24.8491699851,12.8561793822,12.9594132231,11.9720338174,11.9720338174
1999-12-21,34.52,25.4558429605,13.4058641356,10.8998759582,36.191837435,255.23232353,62.6552450314,11.2242423163,17.2885963739,,34.2165967123,23.0494754747,25.9269938501,12.9447141442,12.9594132231,12.1970327047,12.1970327047
1999-12-22,34.42,25.4151136118,13.1856501841,11.0197745937,36.4726555405,250.674603467,61.6876263474,11.3496897304,16.7801082453,,33.6961921995,22.9811885146,27.7983803409,12.7117279285,13.352711264,12.1970327047,12.1970327047
1999-12-23,34.34,26.3043710592,13.4248949709,11.3086213066,36.9275808714,253.545967106,62.7016907283,11.3100747575,17.2885963739,,34.5418495327,23.1440266503,28.5179166024,12.9167557983,13.5954878324,12.3958689307,12.3958689307
1999-12-27,34.32,25.9649598197,13.3215847221,11.1396732293,36.961279044,248.395743435,63.5222313724,11.3100747575,17.9903099914,,34.3250143191,23.1440266503,27.8339129958,12.6837695826,13.6707485687,12.2964508177,12.2964508177
1999-12-28,34.24,25.9445951454,13.4058641356,11.224147268,37.6998306615,252.953463498,65.7980705173,11.4751371445,17.4462276938,,35.0839375668,23.2123136105,27.7598866314,12.7117279285,13.6270487863,12.2493580273,12.2493580273
1999-12-29,34.34,26.3247357336,13.5608295089,11.0524742216,39.0168675762,250.127677059,68.1203553591,11.3893047033,21.3565014031,,35.8862278573,23.4749557649,27.8339129958,12.8002626905,13.6561819746,12.3697062694,12.3697062694
1999-12-30,34.2,26.4944413533,13.7810434605,11.0715490045,39.6655573999,252.087496686,71.3638131882,11.4289196761,19.3886523452,,35.9512784214,23.5064728235,28.0559920888,12.6278528909,13.7168761167,12.4272641243,12.4272641243
1999-12-31,36.6,26.3688591947,13.6451089225,11.0197745937,40.0867845581,253.81943031,72.9120030827,11.3496897304,19.4496709207,,36.0596960282,23.3751517462,28.3343312188,12.6558112367,13.6707485687,12.4377291888,12.4377291888
2000-01-03,35.3,24.7328970204,13.1693380395,10.6600786871,37.9104442406,241.559163341,68.3603247928,10.973347488,18.8140607598,,34.0973373448,22.1617449927,27.9997320519,11.9335539681,13.1414956495,11.9720338174,11.9720338174
2000-01-04,34.08,24.1966272621,12.3863551008,10.1341596721,35.1022631857,226.746573136,64.056356886,10.4847628225,18.5598166955,,32.8071678236,21.473622548,26.7412838579,11.5840746445,12.6705091067,11.4487805911,11.4487805911
2000-01-05,34.64,24.0464224653,12.5222896388,10.0987350753,33.8217326247,235.862013262,61.6876263474,10.1084205801,18.4632039511,,32.639120533,21.6994948008,25.9654875596,11.7331858226,12.852591533,11.4540131234,11.4540131234
2000-01-06,36.08,24.3877970034,13.593453798,10.4747807958,34.4704224484,247.25631342,63.6693094124,10.5639927682,18.6869387277,,32.639120533,22.5872252829,27.505235938,12.2783735673,13.0031130055,11.8569181076,11.8569181076
2000-01-07,36.4,24.8349976484,13.2373053085,10.6628036561,35.5403394303,246.116883404,63.909278846,10.4847628225,19.7700184417,,33.0951561493,22.6187423414,28.38002384,12.3669083293,13.7921368529,12.0505218014,12.0505218014
2000-01-10,36.26,24.4082794757,12.7778465702,10.3221825324,36.7927881808,245.250916592,65.31813165,10.5639927682,19.8310370171,,33.5729077472,21.8308158781,28.490116195,12.0500470759,13.5954878324,11.8412205108,11.8412205108
2000-01-11,35.58,23.8313565063,12.5059774942,10.1505094861,36.7927881808,242.151666949,65.6509924774,10.8545025694,20.0547717937,,33.8769314914,21.6049436252,28.7519574718,11.7331858226,13.5493602844,11.6423842849,11.6423842849
2000-01-12,34.9,23.9815613031,12.6419120322,10.439356199,37.0744662406,250.674603467,65.31813165,11.3100747575,19.1344082809,,33.7032036376,22.298318913,28.5079690093,12.2084777026,13.7168761167,11.8726157044,11.8726157044
2000-01-13,35.2,24.3434183135,12.9300932527,11.0197745937,37.3054422497,253.545967106,65.4110230437,11.1846273434,20.5937692101,,33.8769314914,24.3210949858,29.0108232795,13.2039381922,13.9135251371,12.2336604306,12.2336604306
2000-01-14,34.02,25.2207508764,13.729388336,11.3603957174,38.6772144013,264.347763656,66.2857503341,11.5543670903,20.8480132744,,34.6369908518,24.8201525996,30.9151234743,13.7063640053,13.8843919489,12.5162171728,12.5162171728
2000-01-18,34.0,24.2375922066,13.0497156461,10.5946794314,37.6744405082,266.626623687,67.2533690182,11.8844918643,19.8310370171,,32.9214282955,24.390113592,30.3795390445,13.0912445519,13.5809212383,12.102847124,12.102847124
2000-01-19,34.18,25.306094511,13.0497156461,10.0142610366,38.2208959443,272.323773766,67.7797535823,12.0495542513,20.3395251458,,32.3350967889,24.0556388083,30.6175765688,12.9128129547,13.7921368529,12.0609868659,12.0609868659
2000-01-20,34.0,25.2821982933,12.7995960962,9.91343718399,37.9730192516,267.127972894,66.6186111614,11.5543670903,19.9581590493,,32.877996332,23.3601436231,30.0819921391,12.44325612,13.6270487863,11.8412205108,11.8412205108
2000-01-21,34.22,24.8998588106,12.4216980806,9.98156140873,37.3223429333,257.237720358,66.424817203,11.4751371445,19.5767929528,,32.9431442772,23.2964341405,30.2010109012,12.5606453286,13.5663546442,11.6894770752,11.6894770752
2000-01-24,34.0,24.9203412829,12.1144860248,9.77718873451,36.0547916639,251.540570279,63.3706244176,11.3100747575,19.3225488885,,33.0082922224,23.0628327043,30.4390484256,12.2084777026,13.4279720002,11.4801757847,11.4801757847
2000-01-25,34.06,25.4733680346,12.2694513981,10.2540583077,36.4604080701,254.685397122,65.0217489437,11.3893047033,18.7174480154,,34.3981150528,23.3919983644,30.022482758,12.2084777026,13.398838812,11.6005240268,11.6005240268
2000-01-26,34.14,26.7774187703,12.81318955,10.3548821603,37.4293805961,264.940267264,68.4092673376,11.5147521174,19.3886523452,,34.7021387969,23.9919293257,29.9927280674,12.9691597748,13.5663546442,12.0348242046,12.0348242046
2000-01-27,33.92,27.545511481,13.085058626,10.6273790593,38.0603394502,268.905483719,68.990649213,11.5543670903,18.9716920797,,35.3753342304,24.7882978583,29.9927280674,13.147591372,13.6877429285,12.1656375111,12.1656375111
2000-01-28,33.2,26.1800133286,12.4380102252,10.5592548345,35.6660759413,255.824827138,67.4402975453,11.4751371445,19.3225488885,,34.3763990711,24.3582588507,28.5645029214,12.9691597748,13.3235780758,11.7418023979,11.7418023979
2000-01-31,32.92,27.545511481,13.1693380395,10.8998759582,37.3223429333,259.790043593,71.0293616561,11.5543670903,18.2445540558,,35.7879378832,25.4837930434,27.9694091105,13.2039381922,13.5954878324,12.0662193981,12.0662193981
2000-02-01,33.5,28.5901175677,13.3215847221,11.0197745937,36.0547916639,265.487193672,70.7347948392,11.7194294773,18.1174320236,,36.7000091157,25.6165211322,29.0286760938,13.3823697894,13.8382644009,12.1342423176,12.1342423176
2000-02-02,32.8,28.1224344505,12.9817483771,10.687328377,36.685750518,263.20833364,70.6417737391,11.8448768914,18.178450599,,35.6576419929,24.8201525996,28.1747164753,13.2368071706,13.6416153805,12.0086615433,12.0086615433
2000-02-03,33.4,28.3989478263,12.6255998876,10.6544442897,37.1815039034,257.374451959,66.1845126945,11.8844918643,18.1174320236,,35.3753342304,24.1565121557,28.7519574718,13.3823697894,13.6416153805,11.9354060916,11.9354060916
2000-02-04,33.1,27.9073684915,12.4733532051,10.5667533902,37.0068635063,250.244206087,65.6496413691,12.1353866925,19.2920396008,,35.0495945045,23.657454542,28.7698102861,12.9128129547,13.898958543,11.8150578495,11.8150578495
2000-02-07,33.28,28.0575732882,12.3183878318,10.4653607877,36.685750518,248.553058028,66.471327753,12.2146166383,20.5937692101,,35.2667543218,23.4291622293,28.323489928,12.3258669113,13.5493602844,11.6894770752,11.6894770752
2000-02-08,32.7,29.0373182126,12.81318955,10.6708863334,38.2011784801,255.957544126,69.3317265799,12.2542316112,20.0923999153,,35.3970502122,23.9229107195,28.2669560159,12.2366511127,13.3235780758,11.8202903818,11.8202903818
2000-02-09,31.76,28.2931217195,12.5222896388,10.3804102288,37.8518976859,247.684630646,67.2465035869,12.1353866925,19.2022302988,,34.0072273817,23.3919983644,27.3564624853,12.1803042925,12.7166366547,11.5429661719,11.5429661719
2000-02-10,30.96,28.3784653541,12.2014841291,10.0707517399,37.6378223604,245.399295431,67.1534824868,11.8052619185,19.583731563,,33.5511917655,22.664648438,25.9788203132,11.8563100766,12.1388284218,11.2237817038,11.2237817038
2000-02-11,30.14,28.2043643396,12.2857635427,10.3804102288,37.6040209932,246.816203264,65.990718736,11.8448768914,19.8380657391,,33.3340319483,22.3673375191,25.1248606946,11.9126568967,11.9883069494,11.2499443651,11.2499443651
2000-02-14,28.48,26.9890709839,12.0302066113,10.3612278445,37.1815039034,246.816203264,67.0527096284,11.8844918643,19.4260443738,,33.4426118569,22.1018813416,24.8094609748,11.7389208679,11.8814852593,11.3493624781,11.3493624781
2000-02-15,30.64,27.6718200601,12.4053859361,10.3283437572,36.9336272107,250.838393243,67.0527096284,11.8052619185,19.5532114618,,34.5501269249,22.8982498742,25.1427135089,12.0910884939,12.3524718021,11.3650600749,11.3650600749
2000-02-16,33.28,27.1392757807,12.2857635427,9.86522619418,36.9336272107,245.125055205,64.2930836599,12.2146166383,19.3293973868,,33.3991798934,22.298318913,24.6220064244,11.7389208679,12.6389481528,11.1295961231,11.1295961231
2000-02-17,33.26,26.756936298,12.1335168601,9.57475008957,35.6322745741,239.960197618,63.6651912344,12.1353866925,20.0618798141,,32.1179369716,22.1655908242,25.6277149648,11.2975374433,12.8817247212,10.988317752,10.988317752
2000-02-18,33.72,25.5177467246,11.8942720733,9.1801410418,34.5055623346,235.115286961,62.6419591338,12.2146166383,19.4565644749,,30.033202726,21.2364942028,24.6606875221,11.0627590259,12.3961715844,10.5958778323,10.5958778323
2000-02-22,32.4,26.3711830699,12.1661411492,9.59119213323,35.1027198215,233.104191972,63.2233410091,12.2542316112,19.0750632107,,30.2069305798,20.9710380253,24.2322199783,11.2411906231,12.2917776599,10.6952959453,10.6952959453
2000-02-23,32.32,26.4121480145,12.4380102252,9.31715807228,37.0406648734,232.829951746,66.471327753,12.4192939982,20.1229200164,,29.9897707626,20.7746004539,24.1012993399,10.8279806085,12.3209108482,10.6534356872,10.6534356872
2000-02-24,30.78,25.9444648973,12.1824532938,9.01023992401,38.9053736298,225.105518718,69.4790099884,12.5447414123,19.2988772857,,28.2307762428,20.1746694927,23.7472185224,10.6260711696,12.0028735435,10.4336693321,10.4336693321
2000-02-25,29.8,25.9000862073,11.9975823222,8.95817345243,39.367325648,219.392180679,69.1844431715,12.7098037993,19.3293973868,,27.1015451931,19.9782319213,23.0985662686,10.6542445797,12.0174401376,10.3656464127,10.3656464127
2000-02-28,29.2,26.6067315012,12.4896653496,9.3527825002,38.9786099254,223.96285111,68.2154733792,13.2908234015,18.9784162238,,28.7953917677,20.7374365891,22.9854984445,10.9453698172,12.0781342797,10.7005284775,10.7005284775
2000-02-29,28.8,27.1802407253,12.5059774942,9.05956605498,39.6828050751,236.532194795,71.7037646315,14.4462601106,21.364070796,,29.1428474753,20.5409990177,23.0241795422,11.0345856158,11.9421794014,10.7737839292,10.7737839292
2000-03-01,29.34,27.992712126,12.5222896388,9.50624157433,42.392548011,235.983714343,73.4479102577,14.3604276693,23.6530783813,,29.4251552377,20.572853759,23.2265114379,10.8561540186,11.8669186652,10.9255273648,10.9255273648
2000-03-02,29.36,27.5011327911,12.3848632819,9.30071602862,43.1305445279,235.389527187,74.6106740085,14.5651050292,22.9562027386,,29.0125515849,20.6418723652,23.8037524345,10.7998071985,11.6678418791,10.8575044454,10.8575044454
2000-03-03,29.38,27.6923025324,12.3683721191,9.50624157433,44.6121711229,244.256627823,79.4555229701,14.6113224976,24.4160809097,,28.9908356032,20.6737271065,23.6936600795,10.9782387957,11.5634479546,10.9569225584,10.9569225584
2000-03-06,28.9,28.4842914609,12.2309457622,9.43773305909,45.5642429652,238.543289784,80.3857339707,14.5651050292,24.2583937205,,28.0787643707,20.2436880989,23.2086586236,10.6260711696,11.0172006757,10.8470393809,10.8470393809
2000-03-07,29.0,27.9278509637,12.0935194053,9.05956605498,45.6318456996,230.270376305,81.3159449713,14.5254900563,23.5564313943,,27.4490009007,19.4791743075,21.8875503635,10.3302503637,11.1215946001,10.5226223806,10.5226223806
2000-03-08,28.78,26.9685885116,11.9918239012,8.49505588943,44.5051334601,230.818856756,78.9128998864,14.5254900563,22.8900758528,,26.6672255586,19.4473195662,21.7953108228,10.3865971839,10.8642514375,10.4022741386,10.4022741386
2000-03-09,28.0,27.6923025324,11.8351578544,8.99105753975,46.9726332646,230.270376305,83.0988493892,14.5254900563,23.144410029,,26.6672255586,19.6437571376,21.7209240965,10.7716337884,11.0463338639,10.4545994612,10.4545994612
2000-03-10,27.4,26.8627624048,11.7856843659,8.82115642196,48.7979070926,223.96285111,87.0522461418,14.6113224976,26.9594226711,,27.5141488459,19.8773585739,22.1850972689,10.5932021912,11.0002063159,10.491227187,10.491227187
2000-03-13,29.76,27.330445522,11.8708887072,8.94173140878,46.4768798792,228.259281315,85.5794120575,15.1065096586,25.8810457643,,27.4924328642,19.7127757438,22.5213252721,10.7434603783,10.9565065335,10.5958778323,10.5958778323
2000-03-14,29.1,26.9685885116,11.7169711874,8.73620586306,45.0346882127,227.390853933,81.2384273879,15.1065096586,24.7365419716,,27.8833205352,19.6119023963,23.6936600795,10.5039863926,10.8788180316,10.5540175742,10.5540175742
2000-03-15,32.52,28.3784653541,12.6102425072,9.86522619418,43.9417773404,238.81753001,80.3082163873,15.9318215936,24.6704150858,,28.8605397129,21.2364942028,26.9458477558,11.6497050693,12.0490010915,11.2028515748,11.2028515748
2000-03-16,34.04,30.7646733755,13.5364961525,10.5503113465,45.4910066697,256.551731282,80.0756636371,16.0968839806,25.4334176142,,31.2275817209,23.8592012369,29.6237699047,12.8235971561,13.398838812,12.1551724466,12.1551724466
2000-03-17,34.0,31.0650829691,13.7426356878,10.5503113465,50.0710919232,260.528214557,90.307984644,16.3411763134,28.1039264637,,31.1841497575,23.195560793,28.0824769346,12.5606453286,12.9278522692,12.1681370918,12.1681370918
2000-03-20,33.56,29.5493800198,13.6409401837,10.3968522724,49.4006981407,256.825971508,87.9049395591,15.8459891524,27.4680910234,,30.8366940498,22.3301736543,27.392168114,12.2648245228,12.6389481528,11.9370632756,11.9370632756
2000-03-21,35.86,31.4064575072,14.0174884016,10.8407874512,49.9640542605,265.373125213,91.703301145,15.8459891524,27.6919050984,,31.6836173371,23.4610169706,27.8593167555,12.9691597748,13.8382644009,12.3729525198,12.3729525198
2000-03-22,36.06,31.2562527104,14.1384235956,10.961362438,50.7809206341,268.526887811,90.7730901443,14.9414472716,29.2789503575,,32.0962209899,23.7901826307,28.2312503873,13.0302021634,13.4886661423,12.4832377502,12.4832377502
2000-03-23,35.48,33.625392005,14.8942685585,11.3559714857,53.3779923461,281.964658877,92.2459242287,14.8556148303,31.1559365775,,33.8769314914,24.390113592,28.8441970125,13.4434121779,14.49133337,12.9138753167,12.9138753167
2000-03-24,35.98,32.8368168219,15.0152037525,11.2353964989,53.9751498331,276.79980129,94.0288286465,14.8159998575,33.0634428985,,33.796582359,24.0556388083,28.5645029214,13.3213274009,14.49133337,13.0661739682,13.0661739682
2000-03-27,34.2,32.3247550147,14.8777773957,11.2107334334,50.7020507773,274.514466075,86.8196933917,14.5651050292,30.5201011371,,32.6825524965,23.1637060517,27.5230887524,12.9128129547,14.4160726338,12.6355364018,12.6355364018
2000-03-28,33.34,32.174550218,14.7211113488,11.15044594,49.5753385378,278.81089628,87.8274219757,13.2049909603,30.5862280229,,33.116872131,23.5247264532,28.1568636609,12.9409863648,14.399078274,12.7353182769,12.7353182769
2000-03-29,33.34,30.8534307554,14.2923411153,10.8079033638,48.8711433882,277.668228672,88.5250802262,13.0399285733,30.2352468598,,32.9214282955,23.4291622293,27.9337034819,13.2368071706,14.7632431266,12.6355364018,12.6355364018
2000-03-30,34.78,29.6995848166,13.965266386,10.7393948486,47.4007839156,278.81089628,82.866296639,13.4955007614,30.0114327848,,32.3568127706,23.4291622293,30.8258594026,12.8235971561,16.236896897,12.66179479,12.66179479
2000-03-31,36.4,29.7644459788,14.4132763094,11.1668879837,46.6909552047,273.691745397,81.6260153048,13.3700533473,28.9940960802,,32.3350967889,23.9229107195,32.819423669,13.1757647821,16.4019849636,12.7458216322,12.7458216322
2000-04-03,35.1,31.5771447763,15.2543256135,11.9725481229,48.0993455041,283.381566711,81.7810504716,13.6209481755,28.9635759791,,33.7683515828,25.1546273833,31.5994813568,13.7627108255,16.6156283438,13.3602679161,13.3602679161
2000-04-04,36.18,29.7781009604,14.8942685585,11.8519731361,44.2910581346,269.669555418,76.1610256762,13.7001781213,25.6877517904,,31.9224931361,24.3582588507,31.2424250703,13.9411424227,16.0839476589,12.8245967968,12.8245967968
2000-04-05,36.76,29.6476608639,14.8420465429,11.6300055467,44.9276505499,268.252647585,75.5331332508,14.1557503094,27.0865897592,,31.379593593,24.1246574144,30.1712562107,13.5889747967,15.8872986385,12.7248149216,12.7248149216
2000-04-06,37.26,30.0149527144,14.6881290232,11.0983794684,48.0599105757,271.086463252,82.1686383885,14.7763848846,29.5688913183,,30.6195342326,24.2255307619,31.3465664872,13.4997589981,15.9479927806,12.8666102179,12.8666102179
2000-04-07,36.82,29.6476608639,14.3775454566,10.8928539227,47.6373934859,269.669555418,79.4555229701,16.0110515394,28.0428862615,,30.2069305798,23.5247264532,29.9719792055,13.0912445519,15.552266974,12.6040263359,12.6040263359
2000-04-10,36.42,30.2483718343,14.5149718135,10.8243454075,49.9978556276,284.524234319,83.0213318058,15.8459891524,28.388780741,,31.0972858306,24.1565121557,30.3006848598,13.2368071706,15.4163120957,12.9663920931,12.9663920931
2000-04-11,36.08,29.5206534016,14.385791038,11.0654953811,48.4824276655,289.963332131,81.2384273879,15.8856041252,27.5342179092,,31.5316054651,24.8201525996,30.3604495243,13.147591372,15.9844092659,13.0451672577,13.0451672577
2000-04-12,37.42,29.7986967651,14.9959640626,11.5094305599,45.0403217739,287.952237142,74.850978517,15.7667592066,25.4334176142,,32.7477004417,25.3563740782,30.748919843,13.5654969549,16.2660300853,13.186962554,13.186962554
2000-04-13,37.8,29.0057582842,14.5149718135,11.4409220446,42.6400538423,285.941142152,73.8354981746,15.4366344326,24.924749262,,31.7053333189,25.1259103104,30.5696258497,13.2108743437,15.9771259688,12.8403518297,12.8403518297
2000-04-14,36.92,27.0731852766,13.726144525,10.961362438,37.7717457083,265.098884988,64.1458002514,15.1857396043,20.6010682675,,29.0994155118,23.9843107165,28.5764742914,12.3219536649,15.1735355273,11.800519657,11.800519657
2000-04-17,37.18,26.9908020578,13.8278400291,10.7914613202,38.9351696939,270.812223026,67.8278854622,14.8159998575,21.364070796,,29.0994155118,23.8503201539,27.434969201,12.5867385479,14.8239372687,11.9003015322,11.9003015322
2000-04-18,37.7,27.6327046376,14.0174884016,11.1833300273,42.7812460736,283.975753867,72.6727344238,14.4858750834,22.8290356506,,30.3806584336,24.2201341068,28.3702861991,12.704946085,15.0982747911,12.3729525198,12.3729525198
2000-04-19,37.6,26.7745461085,13.5887181681,11.1668879837,42.3576693798,272.54907779,71.4557083647,13.8652405083,22.0304263375,,30.2937945067,23.4483484659,28.1282393083,12.4117913931,14.6734157963,12.2101505129,12.2101505129
2000-04-20,38.28,26.5376943544,13.6217004938,11.4573640883,42.3576693798,279.953563888,68.9331029749,13.9510729496,22.3814075005,,31.0712266525,23.6144967636,28.8932270128,12.5016291212,15.2657906233,12.4412243291,12.4412243291
2000-04-24,38.8,25.6589400206,14.1549147585,11.7149561056,43.8373639635,282.513139329,67.4350634665,14.2811977236,22.4475343863,,32.6139239198,24.5202729672,28.8185211823,12.7380441954,15.7804769484,12.7353182769,12.7353182769
2000-04-25,39.04,26.7951419131,14.6881290232,11.7999066645,45.1137417341,294.808242788,75.3366397336,15.8459891524,23.3987442051,,34.3304462314,25.4582069058,30.4799788531,13.2676139615,16.0548144707,13.1291940999,13.1291940999
2000-04-26,38.5,26.2390551863,14.2236279369,11.7999066645,45.5316707387,285.666901926,73.3496028727,15.9318215936,22.8900758528,,33.5916897935,24.8900869201,29.8823322089,12.8562517325,15.7804769484,12.8666102179,12.8666102179
2000-04-27,38.4,25.3603008525,14.08620158,11.5258726035,45.4638984677,281.827538764,73.8851714016,16.0506665122,23.144410029,,33.6786023156,24.0539858091,30.0018615378,12.4117913931,15.4770062378,12.6040263359,12.6040263359
2000-04-28,38.32,24.756157248,13.4677829741,11.2518385426,43.3460149987,270.37113475,72.3793700305,17.1664882484,22.6357416767,,32.4835551367,23.3840329958,29.4520266251,12.5867385479,15.4478730496,12.8666102179,12.8666102179
2000-05-01,37.14,25.315676609,13.7426356878,11.2710209268,45.0403217739,276.374290453,75.2900685572,15.8459891524,23.2105369148,,32.8963896167,23.5501812935,30.8086845074,12.7380441954,15.7804769484,12.5777679477,12.5777679477
2000-05-02,34.98,26.1292108946,13.6409401837,11.3395294421,42.7812460736,280.13199097,72.185323462,15.7205417382,22.7629087648,,32.1793613093,23.0463767779,30.5098611853,12.704946085,15.3871789075,12.456979362,12.456979362
2000-05-03,34.9,25.4873083148,13.4677829741,11.1751090055,41.2281315297,275.549429364,70.7338551301,16.0110515394,23.0172429409,,30.8539453472,22.7462379175,29.1741209356,12.5299989301,14.7341099384,12.2364089011,12.2364089011
2000-05-04,35.52,25.1440449031,13.1929302603,10.9519374499,40.4487504131,268.675586955,70.0042400327,15.6016968196,22.6357416767,,31.462333002,22.3442662295,29.6582147173,12.3219536649,14.8700648167,12.0473485061,12.0473485061
2000-05-05,35.88,24.7801856868,13.0719950663,10.987755107,40.1663659506,272.937369249,69.7636222878,15.6413117925,22.2542404125,,31.8534393514,22.3442662295,29.3773207946,12.2652140471,14.7341099384,12.1261236707,12.1261236707
2000-05-08,36.06,24.7149656386,13.2451522759,11.3652181084,40.5560565089,273.808055954,67.7688235642,15.8459891524,21.9103806063,,33.0484865304,23.1482096055,29.8823322089,12.440161202,14.7195433443,12.3677008421,12.3677008421
