,CADF p-value,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio,Current spread price,Deviation from the mean (SD),TTC
5226,0.005073196054088629,44.0,0.8519405679173854,0.5265672533791631,0.016013544314873108,0.2854945898279968,5.216718790352225,0.4985802527186851,0.4885774850657715,-2.372352276697881,76.0
5227,0.00037513400552068065,35.0,0.8787603819499171,0.6273634047617437,0.022743723529599993,0.3525706662069396,8.63443668132422,0.32392426545362296,0.5795529652352148,-2.102137737662243,19.0
5228,0.0014696551352121367,33.0,0.861143681000731,0.5534518195416425,0.022037048168853556,0.2629882323214765,4.446378823381272,0.468360710595632,0.6047383384531874,2.327286237184506,18.0
5229,0.008894532632255665,33.0,0.8480967722048054,0.6594180493180851,0.022968175672136763,0.3513470851491994,5.594633980182527,0.3597875934311727,0.707120382998599,2.076888228366467,1000.0
5230,0.006952651515997308,31.0,0.7930817785283075,0.5993799436058035,0.026404628577923587,0.310013958636298,5.411935604845522,0.42778695471226835,0.6561263476361952,2.1491082089235016,1000.0
5231,0.007116021384686409,36.0,0.785482530086936,0.7392215793409331,0.02682809166017958,0.28756559267461107,5.259765714919285,0.2631306527380176,0.674393893806831,-2.4164106174694715,1000.0
5232,0.009964212432520658,34.0,0.5940198887121328,0.7520996822881469,0.044647158583635285,0.33603791351600165,6.210587901177859,0.3558285560089398,0.6607151470354962,-2.046816374248424,1000.0
5233,0.0027963419829884636,30.0,0.656423113759481,0.8899987928763898,0.041868961464466246,0.32092982194852426,5.321677242673368,0.222836298433804,0.8042566503628112,-2.0478688631039264,89.0
5234,0.009946218843873669,36.0,0.6552827333271551,0.48711370483628486,0.04192394948534309,0.3461548353830595,6.1212088660224,0.609212821089681,0.3994018377069667,-2.092166129528967,102.0
5235,0.009360146982871635,36.0,0.6406929111376106,0.8853868349171848,0.04261290300101336,0.29713498033953656,5.866452083169011,0.20243064941234595,0.7878052584452722,-2.2899537370075946,89.0
