Pair,Distance,Num zero-crossings,Pearson r,Spread mean,Spread SD,Hurst Exponent,Half-life of mean reversion,Hedge ratio
UFS-SHOO,2.01265368611663,46.0,0.8735842737103925,0.24227019949508688,0.07344277608115815,0.40769951022495265,19.674983364775148,0.8275613322681574
UFS-ZGNX,1.9024951773798937,64.0,0.887900340114279,0.8870204729691329,0.06942303500677763,0.3774245302240562,18.675809888134992,0.1943934794145551
AEL-MC,2.1791027568170254,61.0,0.9464098310257227,0.4571466952372831,0.0795165889346515,0.41280342428870864,17.636334082841483,0.7457316172844696
AEL-WERN,2.8974600378412196,42.0,0.903096821758304,0.013551523656549519,0.1057298184139491,0.4203942955496912,18.330759917529974,1.3055325391156494
AEL-TRN,2.632540405624311,39.0,0.9207416297840209,-0.35876151958258945,0.09606276373751843,0.3747059818247381,16.904439599891205,1.4259246986812144
AEL-TWO,3.004125825708938,44.0,0.8954082405333761,-0.8204932647608655,0.10962210829368713,0.37705269251643087,20.91398180568561,2.092911852858718
AEL-BANF,1.6772059581397334,74.0,0.968611043981617,-0.2123478895919478,0.06120211463866456,0.3333087786197181,13.765053918906128,1.2608649440688637
AEL-STBA,2.025481233330094,57.0,0.953876382751006,-0.48153851226850664,0.07391085992696203,0.38449756283384023,16.121672444402066,1.4695486411665617
WERN-TRN,1.8632958525311503,62.0,0.9168531980013269,-0.12173982051081489,0.06799263132766595,0.3378450811738154,14.305573757127663,0.9822119857741822
WERN-KALU,1.9692770186615352,73.0,0.9066276006049412,0.07822131779354617,0.07185993900539765,0.3822949268617799,13.028474654714323,1.1514373398732096
WERN-HEES,1.8686251160389453,41.0,0.9163551644831497,0.6419724809250946,0.06818709891500122,0.38046945262442017,17.67858770893411,0.47071756119274155
TRN-HFC,2.2029786105558,48.0,0.8627379713879443,0.9402667545027601,0.08038783121144216,0.4772853232465959,20.618174000382204,0.32928091340752697
TRN-MC,1.6975041204248211,68.0,0.9209717593189805,0.6672127341452673,0.06194280510014129,0.36579058016061844,14.877239810766975,0.46858762461272324
TRN-VG,2.3381635784899157,58.0,0.8437856320794647,0.7994662220980406,0.08532080075210881,0.4448632399005583,20.65062685230692,0.4795016237674483
TRN-AVA,2.9775333428000508,38.0,0.7300110354486682,0.48520490398362526,0.10865173481056313,0.467336127697365,22.52658103319414,0.9377397620061343
TRN-GDOT,2.1607270087818886,52.0,0.8683492430346874,0.9563357526231592,0.07884604836546281,0.44017916817555447,18.953216485176103,0.30595412193304095
TRN-PLXS,2.2855862480219686,56.0,0.8513412894964654,-0.24252988729811928,0.08340222671468807,0.3686910327912602,17.790481164846337,1.3524992228320551
TRN-KALU,2.2954081602923755,50.0,0.8499479425219779,0.3836848044184902,0.08376063338372418,0.48858319588371873,15.8516693567166,1.0076234693994177
TRN-XHR,2.222066928875014,54.0,0.8601550646961775,0.4115473919168421,0.08108437383959238,0.44235451148334637,20.385072155360245,0.8491884233334961
TRN-RUSHA,2.223251461782258,56.0,0.8599937902379517,0.5160279861194951,0.08112759805927187,0.38264381706224443,22.691300250771057,0.6023610613060288
TRN-CRS,2.114874055658701,54.0,0.8742763398625284,0.43757887304082155,0.07717285034231768,0.40232681795351666,18.840463862413337,0.7859668645814266
TRN-ARCB,1.9890270071869431,37.0,0.8897014552846148,0.7038770825254433,0.07258062632228804,0.36825982121821976,17.35215828758505,0.4541703291617718
TRN-AVNS,2.26610282498486,49.0,0.8540808920379536,0.536161092588369,0.08269126651061547,0.43203622058378266,18.242909446713398,0.7247138433285929
TRN-PEB,1.9622103467974186,39.0,0.892833164695368,0.2173365496705748,0.07160207248671374,0.42689248146638287,15.077625126508682,0.9789765167275473
TRN-HEES,2.0270604927934746,64.0,0.8851674226633036,0.8585291637860002,0.07396848792324534,0.4515097055600859,17.12290544688219,0.42444025401541624
TRN-PBF,2.3408726177891013,52.0,0.8433898163189069,0.9095050494968797,0.08541965500011862,0.4887165369398337,19.268828620377654,0.435553091662055
TRN-MDGL,2.3534364162800663,42.0,0.8415456886809752,1.1782123293216493,0.08587811451834851,0.44552725319132586,20.31557151875776,0.10886315113997991
TRN-RMR,2.0992417515213955,45.0,0.8762589631743264,0.6709227222035467,0.07660241946277381,0.4321105831711134,19.082913602415314,0.5045596201034235
TRN-GIC,2.2692397858848574,54.0,0.8536419739970377,1.0460408455658792,0.08280573583961286,0.4271057440809626,20.133191541330326,0.22534211395551562
ENR-LE,2.369786901756095,51.0,0.7307938143331639,0.5537532509175468,0.08647475220714587,0.38639109740653804,19.98317973260383,0.4338279881236853
SPXC-RHI,2.4201180388720895,57.0,0.9130264145394116,0.3786804045795661,0.08831136148504519,0.455035948017576,19.539107542572864,0.9245602542725846
SPXC-ON,2.2892634208829437,37.0,0.9225634307407679,0.4355530837480781,0.08353640865811099,0.3921377313332339,20.563158755075815,0.71348319998822
SPXC-USFD,3.1682921848534114,60.0,0.8454832411959987,0.17801847615206265,0.11561262381947034,0.47434407489133296,20.704967321763867,1.238651809203435
SPXC-PRI,2.489673188818043,38.0,0.9076981803957808,0.5768043459184745,0.09084946495411671,0.4714428545499192,22.230751138437306,0.7433825991418883
SPXC-FLO,3.7659849049766514,56.0,0.7727253858482309,0.2494673234019669,0.13742274093606496,0.4751357519576907,23.09347824683571,1.297987921521087
SPXC-THG,2.839208241623457,54.0,0.8780677817366807,0.3986210410802976,0.10360418018047794,0.4918008697453625,21.277094982627812,1.035044009953947
SPXC-SPR,2.291509636897255,37.0,0.9224050010410035,0.4411029283646229,0.08361837424459354,0.4363211423199638,18.787046258465395,0.8052997534708297
SPXC-KFY,2.3089938704022566,41.0,0.9211655555158541,0.6575718067773855,0.08425638298654257,0.41836066357683194,20.009606393536593,0.6117904952849588
SPXC-KEX,3.4842198257643684,39.0,0.8094054664595215,0.1603531684086876,0.12714098716847802,0.46943315516413336,21.207824291721728,1.3402039885491877
SPXC-H,2.7211352842441907,56.0,0.8886244387490593,0.23256875719913186,0.09929563677340159,0.4744716756461515,23.203891445753598,1.1192192598353234
SPXC-WERN,2.7251826928173783,63.0,0.8882720247424333,0.1740854410285403,0.09944332880984087,0.43994495717303256,19.252408845655605,1.1291814827810014
SPXC-PLXS,2.8923230490642764,51.0,0.8731293793049271,-0.7294061990133919,0.10554236703119069,0.3571176952856039,19.0504651372151,1.889013742183812
SPXC-INDB,2.223366803007031,37.0,0.9271304018858101,-0.1149373930371362,0.08113180692034037,0.33094442542812263,18.26430054873797,1.1991443146683785
SPXC-SKYW,2.3295131907304083,50.0,0.9196967810146253,0.5537100645818808,0.08500514361962787,0.38874624225357274,17.053189861390095,0.7460720742154272
SPXC-HLI,1.6749070538774982,65.0,0.9593266617712938,0.353290521268454,0.061118226430709056,0.385134060309137,12.07958631010944,0.8100616042490807
SPXC-XHR,2.8729770967667476,63.0,0.8749419215392611,0.19642383618900713,0.10483642320565073,0.47046823443354335,23.256745426514442,1.176331503247492
SPXC-MGRC,2.739129994177727,44.0,0.8870525207859555,0.6165944062099443,0.09995227306478666,0.46967710690852943,21.972798842305366,0.7392881818961992
SPXC-SHOO,3.0169106465720734,60.0,0.8610695179707546,0.1907294713020689,0.11008863303282425,0.45846980109637364,23.001664718272124,1.1702646643537822
SPXC-TRS,2.4507467334065143,40.0,0.9107025569767887,0.1776523629870327,0.08942901842218583,0.46637942621411377,19.178041113196414,1.1238870174039928
SPXC-BANF,1.9284961906271678,63.0,0.9457003722995138,-0.008747785398611013,0.07037182545541525,0.3040741318961546,15.055052025088008,1.0825228939119784
SPXC-STBA,1.9903456051608215,65.0,0.942052972927923,-0.2620519508116479,0.07262874264572942,0.330333408266237,15.271810046740102,1.2762377016207167
SPXC-DK,2.1392826311558597,48.0,0.9327333767482562,0.6971134192131715,0.07806353191215927,0.37162182734584026,16.65835765020255,0.5112227168680143
SPXC-NNI,2.678590667171841,42.0,0.8922888887237184,-0.07923985328488702,0.09774316164732465,0.40553673800087614,18.491155176870947,1.2383980211057577
SPXC-KAMN,2.212870064079977,66.0,0.9278435283527464,-0.018256241629525136,0.08074877547686858,0.45048406495101817,16.49634376458325,1.3162777288765306
SPXC-HEES,3.1302940400721027,37.0,0.8494944634446102,0.8647103770615797,0.11422605182354116,0.49304251200452,27.827422642552257,0.5547213545718648
SPXC-BCOR,2.6857935750194106,41.0,0.8916736024012298,0.7810714917940439,0.0980059994876503,0.438386946809218,22.58301692726923,0.5327480109939626
SPXC-SAGE,2.7822529309851456,38.0,0.8832317725175133,0.8949716385588048,0.10152585137771537,0.43680231567482,21.80372067283083,0.3728926987483786
PDCO-ESRT,3.299313700260375,62.0,0.9070227570434138,-1.763289738750309,0.12039366681967686,0.39654202148246454,16.903293436148292,2.4236518840389643
PDCO-DBRG,2.865914456028511,52.0,0.9307060021533008,-0.1578512275859283,0.10457870378483933,0.4813241007713517,23.430104819724015,0.7441590804049161
PDCO-LC,3.901158171179859,63.0,0.8672383378448337,-0.3029561084651112,0.14235528347450632,0.39691934219390473,19.366999964921572,0.8969704996322198
PDCO-FSP,2.944262483332506,62.0,0.9267139828835094,-0.7525891415472762,0.10743766390568874,0.32753629647092997,14.942535795049679,1.6233507305882087
OMI-MATW,6.604916939437754,75.0,0.9403076016955687,-3.0731508777491725,0.24101684217404182,0.416044200498397,18.083858423764127,3.398235774770809
MTX-EQT,2.2221676423755263,46.0,0.7411984059219773,0.9871744312534796,0.08108804892742164,0.4859700951838152,20.520915247747087,0.35197446002826616
MTX-OZK,1.3713785142943091,92.0,0.9101520196920933,0.6219334458216602,0.05004231271509065,0.333382839418123,13.21945363348333,0.4866754193774059
MTX-HOMB,1.5132422834659054,72.0,0.8894001441657964,0.16338629364823803,0.05521899517425804,0.3204810037556521,17.91446578066492,0.8602873056913385
MTX-COMM,1.6917962300039073,85.0,0.8595401798520161,0.8073275322995717,0.06173452122051983,0.4024674707015767,15.30658981003719,0.38945533305023794
MTX-OMI,2.2410814800628462,54.0,0.7359833566271556,1.1623813006317254,0.08177822466688804,0.45290441234215884,22.890343404643325,0.12553495032393647
MTX-CMP,1.8549762693654959,56.0,0.8282473997388538,0.4257567879845475,0.067689045426257,0.4569702752740554,16.868719013802814,0.8399386000081686
MTX-UNFI,1.8855205278871132,41.0,0.8219292486667664,1.0736580928339547,0.06880362124953063,0.4465792042046121,17.014735847306422,0.19699071518930023
MTX-HOPE,1.443517776908091,50.0,0.8999143487226622,0.15722965405571748,0.05267471179464935,0.35354269818570144,15.732309860175825,0.8595843831171424
MTX-PTEN,1.701330306085236,72.0,0.8578211692568526,0.8259979809274139,0.0620824245978429,0.43679050075225584,15.057572570287142,0.4106368173467809
MTX-ASTE,1.435879796168494,72.0,0.9010287504350389,0.762431592135456,0.052395997919013455,0.4392394711040026,10.276490812566285,0.47126583331131533
MTX-MATW,1.784308789747291,46.0,0.8422962061937576,0.6848032661314966,0.06511035247097086,0.4311208973900002,19.184716656604753,0.519212412995981
MTX-ACCO,1.5238030965732747,66.0,0.8877531756000706,0.5626401153141921,0.05560436471777653,0.37725094467834214,14.137115081933139,0.5858034849938538
MD-HA,3.5960420824703854,55.0,0.8890250246165167,-0.6842287481975471,0.1312214392685089,0.4595500715331701,18.967746867727758,1.2262112707114234
CVBF-HII,1.749509316910437,62.0,0.8355506262861411,0.5150816139975063,0.06384050167203358,0.4269580894114187,18.68431102806284,0.7039191506527385
CVBF-PLXS,1.5123472570931746,52.0,0.880020651909308,0.06970317504271242,0.05518633519806218,0.3201709219476021,16.02704618684847,1.0218425086559373
CVBF-SHO,1.5159786682133618,65.0,0.8794042366595104,0.07967653854180985,0.055318847271847216,0.38132140548610066,17.83342904239739,1.004571796675953
CVBF-RUSHA,1.5099333219553772,53.0,0.8804293501360646,0.6498446050129101,0.05509824945384166,0.39672502249966685,20.402421853758465,0.45072729658803223
CVBF-HEES,1.8320212804421805,44.0,0.8179246183000812,0.9518472111975315,0.06685140598382845,0.46048941310514524,23.101538561174184,0.28665676655263345
ONB-HII,1.9290579950951403,60.0,0.7985897202122123,0.5696292981946011,0.07039232599161141,0.4711301518178632,22.85828132528284,0.6771660518388409
ONB-AIT,1.3613845787718961,44.0,0.9053065444468797,0.4300248106915268,0.049677628828436377,0.3769943755786934,16.67415174837758,0.7157112691354864
ONB-PLXS,1.7550525431451245,42.0,0.8367499264445954,0.14766347052010356,0.06404277687016109,0.40574944208485886,21.50695743868616,0.977931048184026
ONB-BANR,1.0081269637238017,66.0,0.9492439955190924,0.1869277004106015,0.036787075376590414,0.4216025010891158,18.043113496623853,0.8811969524787924
ONB-AVNS,1.9555786923248009,49.0,0.7922856308215775,0.7492712721874389,0.07136007997809696,0.46316735442831486,23.205870771970346,0.49457089557770617
ONB-FCF,0.8835111205013058,50.0,0.9612552291504453,0.35949428778501175,0.032239778674188854,0.3682806318468991,14.283956275573528,0.7095173276646678
ONB-NPK,2.0993263066312253,37.0,0.7556285721171381,0.6895125272886218,0.0766055049225529,0.487495183507584,25.487390269173087,0.591869497975785
MYGN-ATI,5.398073984016313,43.0,0.7502941883926308,-0.6636486235610535,0.1969785172741645,0.4812394984161421,22.669654245856528,0.9915772859263441
MYGN-CRS,4.850981420872095,49.0,0.8043901041643275,-0.8944882622788366,0.17701482610969294,0.44139919126118343,19.115153824038337,1.35528934113127
MYGN-AVNS,4.6331261075801216,64.0,0.8234280797696338,-0.8028870057091014,0.1690651728223137,0.44915720068507703,21.0309605854093,1.3094925026972881
MYGN-PEB,4.658532307493141,58.0,0.821275261313728,-1.2737637938966222,0.16999225822411737,0.46593184360905254,20.048654909918167,1.6877203746399825
PLXS-AFG,1.5211909927924123,60.0,0.8320506664990842,0.5538758983287784,0.05550904769706803,0.3664205661581242,20.941331263655343,0.5275147565561118
PLXS-ON,1.3239655679141593,46.0,0.8757407149771208,0.7298806955153435,0.04831218972951929,0.3339740172950039,18.78225207313908,0.313044834207309
PLXS-SF,1.4277889598026283,53.0,0.8537758544365424,0.4754307451381536,0.05210075910687876,0.34481151686460115,20.684350063045265,0.5057815787650556
PLXS-MTG,1.645426296568138,37.0,0.7999986316485811,0.59901629553261,0.06004245831783916,0.38018221312604006,24.890979079116708,0.395504166829185
PLXS-FCNCA,1.4703907112559613,50.0,0.8441065904677112,0.5057200639791142,0.05365531909612818,0.3678607386404543,21.104549325575512,0.5358126821592823
PLXS-FLO,1.9108906087799642,44.0,0.7172626350877657,0.6621784050454967,0.0697293886495694,0.44708345680310263,20.649009793796004,0.556887106469695
PLXS-WBS,1.433006911901139,59.0,0.8526126466066042,0.5199960386241108,0.05229116488320114,0.37322396574166705,21.51954433649845,0.49648957810095395
PLXS-WTFC,1.463144948556646,45.0,0.8457790916237349,0.5219267881975855,0.0533909174600525,0.38694316806394224,20.9933996589153,0.5261204097631175
PLXS-SPR,1.4864783024642487,61.0,0.8403515800004366,0.7542711636231701,0.05424236363684855,0.3572792346539824,18.81188556777422,0.33910986390522524
PLXS-BKU,1.6039897416097693,45.0,0.8111111400754025,0.40835407860431594,0.05853041695256389,0.35903456598736966,20.418626673203658,0.6993753196222597
PLXS-HI,1.5034509086692907,43.0,0.8363271176491396,0.5862148092810744,0.054861702833466953,0.3901842439042056,22.103730118465993,0.5162878470224654
PLXS-AEL,1.4607121444698172,55.0,0.8463380521353143,0.6724808195314247,0.05330214317810286,0.357808758425927,20.068726582209656,0.3439946816521825
PLXS-WERN,1.4862945490461241,66.0,0.8403947958687628,0.6173568754826996,0.054235658379389436,0.38217101179027385,17.283946251921574,0.49379262782129785
PLXS-IBOC,1.411655256099547,51.0,0.8573357508038961,0.3895110073896906,0.051512031897325214,0.3691269894282659,20.561089520255926,0.6150398457268937
PLXS-HLI,1.4266327048643923,36.0,0.8540328234681931,0.7300929123291026,0.05205856676494367,0.35034899035376127,18.885066986400446,0.3333262987665939
PLXS-RUSHA,1.425569140802671,57.0,0.8542689406524648,0.6715072705244611,0.05201975676113037,0.3676885017770086,19.856461192501065,0.37663689755663443
PLXS-FCF,1.3742883989953318,49.0,0.8653709349688782,0.4784350188246817,0.05014849591590326,0.36855315925951254,18.255423033477133,0.5465300470533777
PLXS-HEES,1.3659095130398975,43.0,0.8671330823731281,0.8910779191415094,0.04984274602496108,0.3874431379190422,16.66096229318117,0.26172401378575294
KW-EPR,1.6225006953018175,47.0,0.6894352858500239,0.6417359599292495,0.059205891246244736,0.44039341617718736,21.54248251307917,0.5473930971040617
VRNT-ATO,1.8749262066788273,66.0,0.8839404490275312,0.12880664949714984,0.0684170289780439,0.36299455515226614,13.720752413113512,1.0643055172524365
VRNT-WTRG,2.3604115395599177,54.0,0.8083678467446803,0.07048352382802642,0.0861326403817468,0.43695571077906614,17.284378959581964,1.2279077433305936
VRNT-FR,1.9279416404357341,50.0,0.8768185908070489,-0.022833228879984648,0.0703515896315295,0.3930588640258863,16.021625576114555,1.1795491090183186
VRNT-EGP,1.6565688052780927,64.0,0.9106666258072248,0.31174136988514073,0.06044905423536459,0.3569024713951498,14.443484284087534,0.7756954761054997
VRNT-IDA,1.9979546425487884,61.0,0.8670148409746297,0.009731866014819518,0.0729064003634642,0.3561063144159829,15.888909073755407,1.1423985731723323
VRNT-POR,2.2225037547150253,48.0,0.8323275998166306,-0.0904531019458375,0.08110031384088306,0.39129921519196614,16.505294442679592,1.3185739149294013
VRNT-HE,1.8063176945849337,54.0,0.8927820860266192,0.059282100056316886,0.0659134688147972,0.333296794432686,12.944352971744966,1.1217003284493723
VRNT-PNM,2.202119779335476,74.0,0.835690733179017,0.24170254738933342,0.08035649201511602,0.368079695035954,18.894159694789487,0.9377479320328579
VRNT-OGS,1.8464354638434275,64.0,0.8876628133695822,0.20952825996533261,0.06737738700641217,0.34060459092999135,13.884345541152298,0.9609754383161042
VRNT-WWD,1.5658183787177211,48.0,0.9205990381733552,0.20419812081984673,0.05713752413800201,0.3824723242811932,11.9209152000659,0.8327790363190468
VRNT-NJR,2.0671668477557787,55.0,0.8568633616204467,0.2826865534604661,0.07543198960127687,0.37058724772483564,17.107262768668967,0.9040781344126412
VRNT-SR,2.120296780129963,45.0,0.8487502142530566,0.048303855109863805,0.07737072836864681,0.3733343701545799,16.024484370579376,1.1696186300931624
VRNT-NWE,2.26872732149695,52.0,0.8245342845540311,0.09156835580701851,0.0827870357485092,0.4277398679294691,16.332375739784908,1.2080392697515432
VRNT-CWT,1.9338057418047176,57.0,0.8760150196583815,0.36282082653362274,0.07056557372960376,0.3695981118875399,16.47103303492622,0.8137492254894156
VRNT-NWN,2.7454368577048394,61.0,0.7288235673744564,-0.05847528781309127,0.1001824137834763,0.41326572356254426,20.923855163493194,1.3504882658274955
COLB-FANG,2.4774487487841066,52.0,0.6244974741532697,0.7529738068361332,0.0904033888018591,0.47765573404663225,25.58422996757269,0.5738808078123738
COLB-STLD,1.758272296855507,57.0,0.832314804512396,0.7495964679346999,0.06416026735171747,0.4830302898818316,20.39189178955321,0.48301443386090126
COLB-EWBC,1.4468729045085214,53.0,0.8899115294517334,0.629973537183856,0.05279714213961226,0.4597730088461366,27.824634034878738,0.5135871043887511
COLB-DXC,1.9751015376680823,57.0,0.782492812891645,0.8830671473116775,0.07207247872255274,0.4887681700670438,23.210962418878314,0.37104869467173096
COLB-AA,2.0351588017906606,67.0,0.7670453061949951,0.9506107707941028,0.07426399941556971,0.46481583100023943,23.683023700804856,0.32408199894698675
COLB-KNX,2.111062963699144,57.0,0.746378175124821,0.7207328353766542,0.0770337816215829,0.47176745370414197,23.624696132204125,0.5526514830599145
COLB-LAZ,1.7367879675793898,37.0,0.8367859259580362,0.5986130881826078,0.06337629304199692,0.4303691711418038,24.838238490715373,0.5617002062395522
COLB-LEA,1.7892530555310233,61.0,0.8257269402673874,0.6392011988325201,0.06529077129182681,0.4562020856400553,20.559041923655588,0.5462332288821429
COLB-AL,1.6154708597146954,72.0,0.860598261011978,0.5078836249944851,0.05894936890239908,0.43511200581461945,21.3002768876582,0.6403718670369336
COLB-CMC,1.9618347386993502,75.0,0.7858027456132866,0.679076783158814,0.07158836635255313,0.47856121467949336,18.11178962356362,0.6222172956966033
COLB-AIT,1.7768480571747114,54.0,0.828384897809939,0.5525927645661254,0.06483810647280981,0.47387791976875804,24.570473050183548,0.6481487398763077
COLB-HRI,2.0749761503413353,60.0,0.756368705063874,0.9408393718475188,0.0757169550998608,0.4821816857740034,23.140295264783433,0.3523615096569026
COLB-PCH,1.9269051323614539,52.0,0.7943460747457124,0.47216646102912896,0.0703137669147199,0.4398554033264308,20.324006536635984,0.7237375833649775
COLB-ESGR,1.8866222345650032,55.0,0.8038987892727462,0.3199424747341537,0.06884382309717563,0.4815235261387252,22.180449879309325,0.9359550454649828
COLB-AAWW,2.107499237960908,37.0,0.747378431750238,0.8112744363790615,0.0769037394224637,0.4805357790265755,25.258169539876935,0.4728503313499963
COLB-CENTA,1.8011428392514057,65.0,0.8231538822926225,0.6692145912801317,0.06572463566176429,0.4271036406691328,17.055120242451206,0.554390507262928
COLB-ECPG,2.044074218761632,36.0,0.7646855874216809,0.9246721214363908,0.07458932760133054,0.47820768259610824,23.029840776475254,0.34676481861929664
COLB-WLK,1.9316239026585968,50.0,0.7932062315485996,0.899491137876149,0.07048595728840523,0.48831480684161865,24.277390218346522,0.323917030504827
COLB-PRIM,1.898915166628866,39.0,0.8010170591755427,0.5551433698012667,0.06929239855910183,0.4467058550206466,20.727621482438714,0.7010843849354855
COLB-AERI,1.9576059127028698,49.0,0.786850196242009,0.8549689797290527,0.0714340543003168,0.387906443391988,23.317984048272294,0.29002930052806297
COLB-PLCE,1.9862106440361478,47.0,0.7796931353551589,0.7905878558493864,0.07247785577131154,0.4823300778482289,19.12713553676978,0.47931951183271204
COLB-CENT,1.7701300632575216,67.0,0.8298130821909663,0.6400961037271863,0.06459296339311452,0.4205098726854327,16.005556608984126,0.5728258633442749
COLB-KRO,1.6196151065058975,78.0,0.8598237653552941,0.9026646707642877,0.05910059461560084,0.4496994480991951,20.105217376604166,0.22230701517827173
NHI-RCII,1.143986670149983,72.0,0.8156484211613324,0.8410649501280738,0.04174466647452144,0.3638928575628121,15.323327504479153,0.19906839636227414
FBC-BLDR,1.5978845102745443,65.0,0.856988509892007,0.6639534763074433,0.058307633897053845,0.39728415761008967,17.938290830992706,0.4554973773740333
FBC-FSLR,1.8444676989893585,40.0,0.8038283348909109,0.9158206265580463,0.06730558224707642,0.4566824662083311,17.95518120712793,0.3417361367695432
FBC-TOL,1.5498321222133875,75.0,0.8661188643566299,0.42620735610438953,0.056554177353146474,0.3659352302060068,16.43402335755185,0.6180998285539678
FBC-FAF,1.4793404331219555,62.0,0.8788469876292426,0.5268542995946552,0.05398189908528724,0.3848140609614142,17.63329573755487,0.5988983772094618
FBC-SEIC,1.4607412265241988,59.0,0.8820769880560463,0.5009480879770554,0.05330320439733926,0.3848398626384719,18.879335352745517,0.6434278846038624
FBC-MTH,1.6771544038526467,60.0,0.8410863068836496,0.4766358523777666,0.06120023339601028,0.3726972647969649,15.529036556363527,0.7032819313164294
FBC-WERN,1.46717708144916,68.0,0.8809652771858136,0.4717765810571126,0.05353805207898728,0.359866967590952,16.370993165552242,0.5852608698271478
FBC-TNL,1.4357067472053846,48.0,0.8863418848767086,0.5123025043002634,0.0523896832726655,0.35447859339143906,17.32606339215137,0.5579378291753616
FBC-PRGS,1.620906429921215,60.0,0.8524796924452965,0.5725908937050622,0.05914771567626508,0.3634705357363573,18.10904474077441,0.5415056725525188
FULT-NCLH,1.7568359455773168,70.0,0.7338132266225722,0.6904684090307807,0.0641078541491751,0.4463833932508488,20.789173102971002,0.5134219332444604
FULT-OLN,1.785515830620015,47.0,0.7233882314565521,0.9035058387899142,0.06515439801797566,0.4766033136530677,21.510126011226625,0.352208263533365
FULT-MGLN,2.056901772105104,37.0,0.6061061190749384,0.9736788478670906,0.07505741167082162,0.49160554558547703,26.140392107457867,0.29950169046424424
FULT-ECPG,1.6952081500600147,61.0,0.7551774618907977,0.9093163751750312,0.061859023951623515,0.4470512014327606,21.47609030188567,0.2791895983860835
FULT-GEO,1.8689901461980807,51.0,0.6911407303966622,0.9199410574190163,0.068200419054688,0.4568251214033209,19.052998009635452,0.34073916105915697
BDC-IVZ,2.1225565577884007,49.0,0.8681885015269141,0.37197140143341095,0.07745318882655204,0.3905458366395393,21.312284295630086,0.6654296558321533
BDC-BIG,2.2999808580694885,65.0,0.8431268304915158,0.45939668108780773,0.08392749349545026,0.355993461135109,16.92512994186574,0.7542250930863761
BDC-ADTN,2.416765243346711,48.0,0.8250786601484152,0.4423567693369905,0.08818901623870963,0.4069166077190237,20.100638657822483,0.7201862199925544
BDC-NX,2.2255700192979875,56.0,0.8539724869114084,0.07044337221971589,0.08121220342463285,0.37999868591562735,13.20158639640391,1.102207160001159
BDC-TGI,2.536963275158305,40.0,0.8051147375292775,0.7917356043889284,0.09257510471315927,0.4189041492050812,17.211241226401384,0.5437687000875533
SC-AWR,2.6627317224036546,47.0,0.9190747016976459,0.1507078436341835,0.0971644605337015,0.389790728646031,18.065612289076643,1.1381471122908295
SC-AWI,2.2105207998615843,44.0,0.9449702403961098,0.2539824928043342,0.08066304960801343,0.3619124420038881,18.589698337578096,0.9162685457719792
SC-CNMD,2.8176038866264412,51.0,0.9089044747813999,0.47663064938272837,0.10281582606999742,0.46496190548073746,21.92908038779137,0.8858490853497867
SC-MTRN,2.3737262538322454,56.0,0.9362589530878703,0.1474827266548339,0.08661850120600707,0.3695865970172593,18.704658130469557,0.8423651669596248
SC-SAFT,1.700082919321078,81.0,0.9678282728456407,-0.5310840824235011,0.06203690680835004,0.2757143394462153,9.05036967008137,1.5897195437941685
SC-CVI,2.1683730627908693,65.0,0.9471068305508532,0.6311083603524884,0.07912505683888255,0.38809460003339874,17.927293688684426,0.5177894336817748
CWEN-AVA,1.6016378706614818,61.0,0.8098315478741865,0.4931083480197081,0.05844459596278391,0.36628813524042936,13.285115228413469,0.6518751463697592
CWEN-MYGN,1.8273563439380687,53.0,0.7429556087426983,0.9618635470077725,0.06668118003315072,0.39157784372859505,14.540039924810253,0.2484104718513056
EGHT-FCN,2.2749399607503813,63.0,0.9054716907407605,0.43125544023202106,0.08301373817461964,0.3471049380346755,16.39654107327657,0.5969507276735859
SCL-NUAN,2.3238616556181255,39.0,0.5074558105730632,0.7343424181159164,0.08479891617442493,0.44503888094073313,22.898756694353114,0.594403935230164
SCL-MOH,2.1593457762738506,41.0,0.5990975931681793,1.1287056396921715,0.07879564647540917,0.44598499382364787,22.025215611117723,0.1510265528534056
SCL-WSM,2.39701848517034,59.0,0.45828748741941777,0.9547090593490979,0.08746844679892968,0.480704293358096,24.139186021666287,0.3748634844494996
SCL-BRO,2.0213912182226417,55.0,0.6619782328568712,0.8808605962110526,0.07376161315600631,0.43652050336849485,21.69775805607796,0.3646372142978924
SCL-ALLE,1.9521552717482527,60.0,0.6899566668701255,0.7059379413511793,0.07123515758704213,0.4506557896403012,20.088025553875127,0.5557280740529533
SCL-ATO,2.102657971653105,71.0,0.6262075275918314,0.8092899764599183,0.07672707910586486,0.4424802535168093,19.032724791630613,0.507127093602926
SCL-WTRG,2.2765354445666124,47.0,0.5361394470872665,0.8185736056411315,0.08307195820594682,0.46262111970078357,19.89430172964402,0.5477592158654492
SCL-MPW,2.404869874261066,59.0,0.4525968017494493,1.0907853156202982,0.087754948055899,0.4694463039555056,24.772278711334657,0.2529107977610705
SCL-BAH,1.968391310628582,74.0,0.6835849845060257,0.9505981964656481,0.07182761906024954,0.4461234132360214,19.88145999516851,0.30160025043250593
SCL-CSL,2.3492112410393746,37.0,0.4911459465206572,0.8643529198761295,0.08572393568408297,0.479027580320746,25.13672200008945,0.46400502896720175
SCL-GLPI,2.135972350376421,49.0,0.6105090943159192,0.7846560600753759,0.07794273805093657,0.44019488599820933,21.09989795690253,0.5229090836269821
